Name,Ticker,"Sub-Sector","Market Cap","Close Price","PE Ratio","1Y Forward EPS Growth","3Y Historical Dividend Growth","5Y Historical Revenue Growth","1Y Hist Op. Cash Flow Growth","1Y Historical EBITDA Growth","5Y Historical EBITDA Growth","5Y Hist Op. Cash Flow Growth","1Y Historical Revenue Growth","1Y Forward Revenue Growth","1Y Forward EBITDA Growth","1Y Historical EPS Growth","5Y Historical EPS Growth","1Y Fwd Op. Cash Flow Growth"
Berger Paints India Ltd,BERGEPAINT,"Paints","64259.59738275","668.1","74.77088895156032","37.133182844243805","13.30326698854094","15.296253883041633","-28.810194028350256","9.008803018177636","12.317500696750416","7.505474733509243","20.261986380875683","11.155422005553975","29.7303657880581","3.331740686102566","13.297740058232787","42.40191809174465"
Jindal Steel And Power Ltd,JINDALSTEL,"Iron & Steel","63673.52803285","641.6","20.061352146811224","31.81469157921679",,"9.93150372911562","34.16824611464158","-31.23785190179442","9.827388440147411","18.562399367257633","4.5554318962824025","-0.8913305935430084","10.2176269691964","-31.04397394216991",,"16.08808179770216"
TVS Motor Company Ltd,TVSMOTOR,"Two Wheelers","63174.70898415","1350.75","47.54732851960975","48.96196323571666","12.624788044360624","14.32752701879667","-179.63801192237128","51.380974373333856","20.43944396109072",,"31.65685895467405","-2.3592449424654167","-16.7405123199701","75.5595782352468","15.288846111665787","-167.6019278837095"
Tube Investments of India Ltd,TIINDIA,"Cycles","62401.97680599","3287.25","65.30272379705524","29.745877345434288","0","24.823243671254012","54.725429330713055","37.80714549540797","38.682520134668465","27.636148440875296","21.698446509907086","13.3728326376811","18.0336020098398","24.19218686545258","44.49702742230579","23.07402564175456"
CG Power and Industrial Solutions Ltd,CGPOWER,"Heavy Electrical Equipments","61692.544476630006","408.75","64.08483122630807","-12.100529469600199",,"-2.1409509781934233","96.09004493963178","6.252828170636408","81.60447086260119","20.055693586212108","18.429905018140325","17.087818962110752","19.9462408891395","-1.223623824439401",,"-40.16010814692774"
IDBI Bank Ltd,IDBI,"Public Banks","61449.978430125","57.7","16.58090063871566",,,"-3.6091959862446177","-151.3232618621961","42.12194974347257",,,"8.308244913391771",,,"46.272220643490975",,
Hero MotoCorp Ltd,HEROMOTOCO,"Two Wheelers","61413.338690740005","3136.3","21.855591784488045","28.12331105105959","3.5744168651286268","1.0083639504648634","-48.820688732377235","22.762995529806144","-4.578176244549493","-12.091880238527807","15.359614220151352","8.315436000057586","19.6460108897178","21.253988616328922","-5.470855120024565","52.905304073699995"
Max Healthcare Institute Ltd,MAXHEALTH,"Hospitals & Diagnostic Centres","60145.29798119499","600.75","54.50362749879475","838.3333333333333",,"21.24569542498915","535.0670286780927","30.05778167387755","50.518510554019656","36.82922904750028","15.84253551524828","44.194613172715364","51.137014018201896","-77.92685996049914",,"21.487288906531717"
Zydus Lifesciences Ltd,ZYDUSLIFE,"Pharmaceuticals","59866.813801155","595.35","30.539618324315143","36.47668393782383","19.681696117715084","7.7115832966881515","-36.121315158322965","-41.967993517674444","3.1639621808769114","9.912319146582572","-2.3772572177742424","8.348255280073454","17.4660886589288","-55.96855084349161","2.1576294343619296","14.62176435584648"
Info Edge (India) Ltd,NAUKRI,"Online Services","59674.6347395","4720.8","-555.5262962157889","843.4052757793766","46.84780191517228","14.531080109378646","156.3474791439971","-98.4501050401748","-18.650745203786368","27.055635160386448","-82.21664915523013","-5.513890613246465","64.2814778975148","-100.84064143441468",,"81.7431210276695"
Power Finance Corporation Ltd,PFC,"Specialized Finance","59309.42883072","224.6","3.732657628151721",,"11.728531583684099","9.787789710678151","102.76022651012526","13.370121437469175","17.617739390512455","-1.8853418655809695","1.6769681597675445",,,"13.384859814182084","18.894049364465502",
Trent Ltd,TRENT,"Retail - Apparel","59224.2110026","1687.65","133.1808923128472","34.30005947514003","30.059144685138705","31.28402388657787","924.2424242424241","94.78497215081407","43.876510790828036","50.572547294402746","83.53422238942197","22.141849736968076","28.1897078144372","320.19276197675543","36.73609172850294","100.50262237762243"
Canara Bank Ltd,CANBK,"Public Banks","58360.570206840006","326.6","5.185421449703858",,,"17.935775519913832","-4544.444444444444","54.691740285958666",,,"17.985825757671403",,,"75.2779769169549",,"-100.45024910031474"
Polycab India Ltd,POLYCAB,"Electrical Components & Equipments","57193.94297747","3874.35","45.03601922695987","12.44579190704426","41.89834119703839","15.81454297644802","179.02503860362384","38.7162892560823","20.02305343602069","31.54344637106068","15.165853398179173","13.511568269608196","13.3503661221718","39.47369467775735","27.33880618738198","-6.782457140735602"
Bosch Ltd,BOSCHLTD,"Auto Parts","56424.4301522","18901.55","39.58220284265166","32.374821971238006","65.96530667324868","4.768988549108433","351.861504095309","23.03167664993806","-1.9132470144020308","-6.829517623889703","26.536262364036677","12.43629280960883","24.3297479531225","17.00730526143004","1.4735735544791462","8.799538600972227"
Union Bank of India Ltd,UNIONBANK,"Public Banks","55258.93326261","81.05","6.492145276316241",,,"20.372567312334787","-83.18335672418063","38.44824586463114",,"-60.17156566257571","18.744583602993693",,,"56.59505714991161",,
Indian Hotels Company Ltd,INDHOTEL,"Hotels, Resorts & Cruise Lines","55033.41125079","389.65","54.89124293159718","19.00778655482307","27.30301505513093","7.300245747619805","141.053854056549","238.2534359633727","20.87228558125156","26.895723440543605","84.71738456770994","8.62916741460501","18.669798984951598","477.1392404706609","51.974063567836446","9.728905058091769"
PI Industries Ltd,PIIND,"Diversified Chemicals","54763.96541756","3631.35","44.54165548398534","18.55415741426103","35.72088082974534","23.287640490473336","-27.065802179610973","36.131037780966125","25.17245762586402","9.305394117557796","23.189934313997608","20.66298176574844","22.2326697360742","45.91827227518375","24.882800972666818","-13.580658052484353"
IDFC First Bank Ltd,IDFCFIRSTB,"Private Banks","53920.27939439","82.5","21.698912804139344","10.791457286432172",,"21.62476951457957","-80.92020131451225","497.6999120871248","20.6453199083942","-28.289673799028225","33.66780894635022","-22.2646580687911",,"1688.978136685577","8.999148934735368",
One 97 Communications Ltd,PAYTM,"Business Support Services","53081.9049585","850.75","-29.89014300270287","42.22222222222222",,"20.601894499621864","40.63385354141656","41.10883152822178",,,"59.62298570994222","28.466857142857148","-69.6782102359792","59.99794582723891",,"42.035611164581326"
Cummins India Ltd,CUMMINSIND,"Industrial Machinery","52455.942","1918.4","42.71134796238249","-1.5924764890281187","21.321375160129328","8.885727680432343","15.141809600067424","29.142431131713213","11.046341061613107","5.340912796381536","24.86734703101412","3.761724471599459","-10.029054435527101","31.53019041703236","11.526030618254834","49.342410267671966"
Adani Wilmar Ltd,AWL,"FMCG - Foods","51824.684374375","398.7","89.02749325633127","66.66839803348286",,"17.189692003423374","-44.62625014609387","0.7172759233159862","13.73900346664685","-16.156651245184705","7.581843041307512","5.62661430622645","12.2389994867778","-60.60168541393967","-32.84427051813306","261.11864917835067"
Muthoot Finance Ltd,MUTHOOTFIN,"Consumer Finance","51299.146536435","1307.75","14.201281330246188","16.67963107011891","13.617128057248994","12.04377127344527","79.57012089390079","-8.744968230970528","10.80523004210525",,"-2.144644395160422","-30.36206232813167",,"-10.097475770886398","14.476717861033727",
AU Small Finance Bank Ltd,AUBANK,"Consumer Finance","50706.5065269","781.25","35.51074746967615","19.624885635864587",,"33.79307687613555","35.45974169814677","16.961166205629144","30.291831936323632",,"33.61256438509881","-26.27223110281855",,"21.33403813055332","44.928432007021144",
Ashok Leyland Ltd,ASHOKLEY,"Trucks & Buses","50002.24751028","171.75","40.29806941455987","80.29271138659436","73.24782106818056","7.031866028447831","-258.17068369097507","107.55180601241615","3.4651071613510664",,"58.93994885859228","-4.163384740697054","-31.9892398182477","445.97166008630484","-7.071672591075384","-171.23125890502573"
HDFC Asset Management Company Ltd,HDFCAMC,"Asset Management","49727.715366","2379.8","34.936604934767495","8.221951950652347","19.681696117715084","5.8338055014457435","-8.325556539286778","0.7469331740993084","12.494948937960748","13.205851339898157","2.0310701956271604","-4.51546148826642","-6.5085170712077005","2.0579909202914126","14.073656134746004","40.70561621786226"
Abbott India Ltd,ABBOTINDIA,"Pharmaceuticals","49707.535950009995","23293.9","52.3562380320515","15.739290030887698","9.139288306110593","10.008794305360258","30.398767096898474","16.726326903762384","16.213278080151696","25.268135381821246","10.135135135135132","10.483964760270986","16.298441478729","18.865195286840997","18.79855654642062","30.967438632624066"
Astral Ltd,ASTRAL,"Building Products - Pipes","49589.725364779995","1849.85","108.60649444761275","42.94117647058824","102.43953892784398","20.039559580257027","-18.220147568137328","7.357604972726195","20.96038014973638","36.59988885092697","17.370001580527905","17.16651917971606","28.0898876404494","25.503361847770254","28.07022716899754","35.77439570277531"
Indian Railway Catering and Tourism Corporation Ltd,IRCTC,"Online Services","49420","622.85","49.131109078617726","8.989657915672227","30.059144685138705","18.705453805164286","111.57792679970916","49.94997630456532","30.77394950296086","9.138544004480043","86.749214095159","9.942804478056983","11.265978029513999","51.51652126745921","86.87790301752642","33.9427227293061"
Yes Bank Ltd,YESBANK,"Private Banks","49315.97427981","17.35","67.02179103559311","224.99999999999997",,"0.9707453502078467","-57.40150275174737","-46.58033118855549","-31.3520144345938","40.02229756465889","19.636702890536363","-44.17124766464529",,"-34.069073307833314","-56.73198018846401",
Colgate-Palmolive (India) Ltd,COLPAL,"FMCG - Personal Products","49155.96363282","1836.65","46.942170855284786","10.517864764696933","11.678316506545784","4.555956035038511","-27.64727230228882","-0.17585730435874608","6.881241329251875","11.131591293950805","2.999196260661252","5.966536484474741","9.170446586894","-2.8896802433414854","9.232820082562544","13.911580333381181"
JSW Energy Ltd,JSWENERGY,"Power Generation","49035.62815382","304.6","33.18240320066858","4.2156545031669825","25.99210498948732","4.8871925890662915","-29.395365223253158","-4.579099567558956","7.46659097262079","-11.929975023479788","25.867585809399873","3.1955218537679113","58.58611202719119","-14.465425093881437","79.97477621848648","133.26915272969032"
Procter & Gamble Hygiene and Health Care Ltd,PGHH,"FMCG - Personal Products","48994.12497056","15415.3","85.09617884595741","-3.6749154042553607","22.052244447028492","10.360656302525427","-33.60135323014181","-7.519000498018742","2.8585372241710205","5.177621475478844","8.626491620359111","-1.0302554748244706","-11.6390501817495","-11.666334248761103","5.877429368960607",
Indian Overseas Bank,IOB,"Public Banks","48957.24774304","26","23.268764463253127",,,,"-381.33450078080574","33.951367002331814",,,"8.697542692932059",,,"15.065453506189586",,
Aditya Birla Capital Ltd,ABCAPITAL,"Diversified Financials","48661.293293840004","189.1","10.146711225484122","-42.54032258064516",,"21.0952978949577","-8026.063164477799","139.97293067013192","38.355719868316875",,"34.946252034230426","1.5940266916935473","-53.4863749567826","180.9508516731242","37.4959784237201",
Schaeffler India Ltd,SCHAEFFLER,"Auto Parts","48322.8426172","3100.3","54.961661738606246","243.99927372300127","157.8463978778596","11.713941203682431","61.5189274108507","32.852700569296225","13.460118019423284","13.358320129390266","23.561440042322857","11.459925747979906","15.7741286087822","132.92058748728365","14.92761810404013",
UPL Ltd,UPL,"Fertilizers & Agro Chemicals","47363.3421471","639.55","13.267042618235292","31.68814151561476","18.56311014966876","24.959974375396456","-9.92789794786467","10.81081081081081","23.15288702042624","20.23671262600526","16.19333404779766","5.718502121379819","8.1836917562724","-3.5145023986762247","11.536743015430662","16.666236614630378"
Tata Elxsi Ltd,TATAELXSI,"Software Services","47131.1211742","7730.75","62.41044674673589","9.106231550094039","54.287080077458725","17.622834886173333","0.7929114133697786","27.718818178456413","21.579378652771286","19.828776014585948","27.956570310853813","14.562811283411996","12.1754348843301","37.39038678455758","25.76307709424359","74.42443223738155"
NHPC Ltd,NHPC,"Renewable Energy","46207.160103","45.9","11.878508399271977","4.651162790697667","7.240827497169455","4.68671857745222","27.654005392728298","38.167316795757976","4.897288317628079","-4.920991898169569","10.48819865924784","4.978333879786273","14.069472297072","10.326415241786021","9.571173525162791","28.216221284975376"
Balkrishna Industries Ltd,BALKRISIND,"Tires & Rubber","46163.17838605","2434.35","43.65725211466801","39.85970337620566","-7.168223327744416","16.135900701089078","59.46103695872429","-16.05929207518175","7.326604745308507","14.063477798703673","15.722131125014883","-0.004222713896419953","42.616519053485206","-26.333096462260848","7.521938343710377","43.26954287726957"
Tata Communications Ltd,TATACOMM,"Telecom Services","45155.4","1623.45","25.142764872268927","-11.768636272522572","73.80133224432248","1.4226092643733868","4.29442744931992","4.227157118540417","15.68364492681269","20.68108477427364","6.895236847584263","5.674874820546947","3.1909713928749","21.204513551452145",,"-7.680728044065816"
Godrej Properties Ltd,GODREJPROP,"Real Estate","45079.63794972","1666.1","78.89469180370658","36.96133510518178",,"7.647692042570764","-533.3333333333334","40.893880097555574","28.542152376006324",,"17.53149062726007","-18.83493254359989","35.9757466876263","62.1333934414639","38.61894188908648","-75.61387255007577"
Indus Towers Ltd,INDUSTOWER,"Telecom Infrastructure","43808.67781128","163.8","21.474842064352956","177.60898282694848",,"28.36868975401414","21.923246581385094","-37.90627115995625","14.931361313844715","26.051813255069245","2.013792026462502","-1.070949201721446","44.8164157903879","-67.98940435345436","-10.90234261439046","23.075220119421118"
REC Ltd,RECLTD,"Specialized Finance","43527.19272","160.3","3.897848184558402",,"0.001166653055828526","11.74970594365532","91.01477673110128","11.833779562157574","18.474752117870597",,"0.4599991865620101",,,"10.935141440285776","20.127430613774155",
