Name,Ticker,"Sub-Sector","Market Cap","Close Price","Interest Coverage Ratio","Quick Ratio","Asset Turnover Ratio","Cash Conversion Cycle","Days of Inventory Outstanding","Days Payable Outstanding","Days of Sales Outstanding","Debt to Equity","Earning Power","Inventory Turnover Ratio","Long Term Debt to Equity","Net Income / Liabilities","Current Ratio","Working Capital Turnover Ratio"
Avenue Supermarts Ltd,DMART,"Retail - Department Stores","241151.91400477997","3678.8","46.39519359145532","0.5747317962061579","2.9505497316318086","26.4501587775",,,"0.4691945802661925","4.729823094059099","20.21526755254032","0","3.707808733657019","132.64866794193279","2.8259691863185283","16.59056510525259"
UltraTech Cement Ltd,ULTRACEMCO,"Cement","240105.61185072002","8224.15","12.909445657759505","0.5896426677198282","0.750029046203848","26.8530150882",,,"16.155978652783645","22.403935897316416","9.591733539001357","0","12.454738747320414","15.170991062406172","0.867267438312415","4155.664276401525"
Tata Motors Ltd,TATAMOTORS,"Four Wheelers","223690.46455948","621.65","1.2990128580760958","0.7145390428900503","1.0622747974827098","-13.1440253366","59.32986140030874","109.48239990068643","14.588244749166305","254.9708923143961","3.9689408001680784","6.152045384655165","183.01368206662002","0.8559038144901208","0.9774306891565505","-97.87024109781426"
Nestle India Ltd,NESTLEIND,"FMCG - Foods","221186.81199702","23007.95","22.064695607168268","0.5069827096355224","2.0361950098966646",,"88.85061309022637","101.52942819261084","3.72677663917354","11.00045950462961","37.984616995257674","4.108018924183994","8.836721332807409","36.66683538945051","1.1332575696079228","85.93752451941936"
Wipro Ltd,WIPRO,"IT Services & Consulting","217743.32209097","417.95","15.65287287883299","2.4646147755580707","0.8274182836431693","84.0140796338","70.87542346781645","3459.0691407453037","47.53075362278216","22.471785793317103","13.490336005446292","5.149881046788264","9.9354405430302","28.956371549790934","2.4690517006345405","2.628443421757353"
Oil and Natural Gas Corporation Ltd,ONGC,"Oil & Gas - Exploration & Production","209776.15576005","167.2","6.456812719916449","0.4034800885451134","1.2318161982580653","20.3146663515",,,"9.271498328506924","43.05466769520425","8.732813464149459","0","34.32751260871505","11.813859562979804","0.8338925454418796","-26.904781660384753"
JSW Steel Ltd,JSWSTEEL,"Iron & Steel","190441.81296729","799.05","1.819327731092437","0.5004788245215328","0.8234453005228193","21.1450218204","107.67985928655816","49.49875244661529","15.889972610260113","120.49737595419847","5.964215656006726","3.3896775350407937","94.71463501908397","2.888469125304077","0.9740863027600303","55.76738768718802"
NTPC Ltd,NTPC,"Power Generation","186709.30641017","192.9","3.1438993694906627","0.6255341826104637","0.43932847017031873","-1.2432621475",,,"56.70492331654368","151.44129604414155","8.436171547953112","0","131.4083422366112","6.11405442437699","0.760519834039242","-11.066738976872498"
Mahindra and Mahindra Ltd,M&M,"Four Wheelers","184846.02855138","1545.35","3.411827366759867","1.0551302426585887","0.6741782670008428","93.1014809396","67.5633770698507","94.9068107692418","19.262997028240342","137.51333999482128","9.736452540158355","5.402335049395815","86.32687612241178","7.493748953178335","1.2939388413703092","6.41179981669305"
Power Grid Corporation of India Ltd,POWERGRID,"Power Transmission & Distribution","169677.8909168","244.25","2.8374226951797503","0.468788152781972","0.18495389407144186",,,,"70.5180905835356","176.65665579806088","10.892818219384477","0","149.81151421699414","8.824751147904186","0.49921090512171196","-2.50724265814477"
Adani Ports and Special Economic Zone Ltd,ADANIPORTS,"Ports","157992.5624373","732.45","3.323303592591338","1.5642736817151626","0.2665613472589698","-47.5973804852",,,"43.85388232485658","122.86297684201402","8.363322666908667","0","107.14670887029611","9.632934157589458","1.5985027531239788","3.6399576884263243"
Adani Green Energy Ltd,ADANIGREEN,"Renewable Energy","155179.74170727","985","1.4898660254208176","0.9017755950132225","0.13811843035681654","99.4071470485","1574.0625","51784.375","84.30021859180856","737.7278911564625","6.481938154807275","0.2318840579710145","679.0204081632653","1.6353531792004568","0.9083238886790077","-2.5811432813659985"
Tata Motors Ltd,TATAMTRDVR,"Four Wheelers","151860.114896325","346.3","-0.2934494397425265",,,"-25.1207017777",,,,,,,,,,
LTIMindtree Ltd,LTIM,"IT Services & Consulting","147659.0806827","4985.05","39.50731382978722","3.1340057636887604","1.5317762800970642","8.5129978555","26.584645669291337","9791.771653543306","55.06821300596623","2.132632897970987","25.304709259243484","13.72972972972973","0","64.05364563656968","3.134607667894794","3.1313858790227154"
Tata Steel Ltd,TATASTEEL,"Iron & Steel","142625.33679","116.95","3.89506088557956","0.3314678751135847","0.8630069047719475","57.2905538844","149.38658749596627","107.94152208023684","15.272195062681622","80.71583598454426","8.596420031158127","2.44332510781703","54.44002441259684","4.860932356389715","0.8907490025451427","-56.579091511583975"
HDFC Life Insurance Company Ltd,HDFCLIFE,"Insurance","141639.04678791002","661.05",,"0.8641993136904558","0.2993875426911324",,,,"0","7.3115505566783705","0.5814816180513865",,"7.3115505566783705","0.5825471549501903","0.8641993136904558","-80.92714857759279"
Coal India Ltd,COALINDIA,"Mining - Coal","140879.96955521998","229.75","56.53157194838598","1.4941338094552046","0.8505711369270402","51.0921034733",,,"39.05884405228443","8.018927886841656","21.559729125707634","0","7.899795580830472","20.768418177629872","1.6173977621598439","4.160592873961846"
Indian Oil Corporation Ltd,IOC,"Oil & Gas - Refining & Marketing","138741.167112975","98.75","2.994028928469133","0.1825706811929617","2.2109324207284846","35.2754759679",,,"7.000415331756086","97.70063122263448","5.4952643820137475","0","46.11093370552738","3.5510177483073573","0.7646981925730333","-18.563192612050447"
Hindustan Zinc Ltd,HINDZINC,"Mining - Diversified","136583.436675","323.15","46.909909909909906","3.6148670823761075","0.7849154286093565","6.3575432247",,,"5.771767624094484","8.29614071934891","34.96977837474815","0","6.175432455295937","101.17431899124074","3.935346242205448","2.0518796992481203"
Pidilite Industries Ltd,PIDILITIND,"Diversified Chemicals","136568.547274575","2676.6","37.17212426532325","1.1384788975450297","1.185581830482304","92.5842492706","92.65050605941465","55.906545237461984","45.655364455709865","5.245960203708877","16.857705045374193","3.9395359564030215","2.3587414315490896","41.623759786854954","1.8922600824684106","6.172282557764196"
Bajaj Auto Ltd,BAJAJ-AUTO,"Two Wheelers","136488.72599166998","4868.7","199.4808909136926","1.53429120009714","1.0867889407277052","-10.2295918413","19.35592415478485","53.711397545871606","15.628074391330447","0.4231043660842156","22.431093636380435","18.857275792216345","0.4231043660842156","104.94051845053572","1.8309383502126837","7.591341951739971"
Siemens Ltd,SIEMENS,"Conglomerates","132088.46","3635.4","55.89807162534431","1.6420731173106045","0.8721179723115501",,"88.25616471883987","172.9367007281405","81.99019212723468","0","10.090506738276384","4.135688437887492","0","18.170576596947406","1.9130402132692523","2.445483965872315"
SBI Life Insurance Company Ltd,SBILIFE,"Insurance","131171.542949025","1314.05",,"1.4846104811308065","0.3299428194413899",,,,"0","0","0.6982548556397853",,"0","0.658416028374147","1.4846104811308065","30.525523539600055"
Hindustan Aeronautics Ltd,HAL,"Aerospace & Defense Equipments","129103.669875","3836.95","113.29084008970156","1.1396110828011263","0.5046362282881914","582.1395437431",,,"65.78562050597107","0.25506189405328394","10.899580013655447","0","0.012476134862358743","14.235690245559931","1.7425383765608204","1.6377070972585162"
DLF Ltd,DLF,"Real Estate","124013.1164706","504.9","4.8313357474371434","0.5730543820827464","0.11590886328384027","3142.9702028797","304050.2384972562","24517.091599831154","33.78023050028774","8.845377613062121","3.603726985953046","0.0012004595089416244","3.3719455299269945","13.681331420295912","2.304092626120387","0.42529242594605393"
Britannia Industries Ltd,BRITANNIA,"FMCG - Foods","122021.47007063999","5052.55","18.934772324068593","0.6263472362256453","2.178230993483001","17.5190592852",,,"6.3636342116133715","95.9622524752475","42.60797474822747","0","27.87554146039603","47.103134027980644","0.9554085563787832","54.050123950419746"
Tech Mahindra Ltd,TECHM,"IT Services & Consulting","121326.71602338001","1252.95","20.795761670761664","1.8323774491404548","1.2024285620886785","-90.0300020297","66.73274386765543","9024.744723331432","83.47103134814728","9.650392502826232","14.77528629285664","5.469578783151327","3.2368716697130093","27.714326688656232","1.8341490879063131","4.705037593332929"
Grasim Industries Ltd,GRASIM,"Cement","117121.48936158001","1819.45","3.4366922413807366","0.8157929061110866","0.43647303682697186","64.5479285598",,,"14.683088470143911","64.3219185804818","7.183305176549415","0","41.18757095310188","3.947239780741406","0.9805421039529256","49.48702600503633"
Indusind Bank Ltd,INDUSINDBK,"Private Banks","110160.331195365","1425.15",,,"0.11635628442469084",,,,,,"2.468652110663392",,,"2.1007624113079846",,"-0.21008521714923495"
Godrej Consumer Products Ltd,GODREJCP,"FMCG - Personal Products","106759.97900996999","1060.4","12.315418081494048","1.296997244258365","0.8045721609409243","28.4290494234","100.71931889327682","109.48742038504142","31.962314915479983","8.188786180888679","13.31178178222954","3.623932369784565","1.7886464123042753","46.731978600231066","1.7640301278214445","6.375111102706178"
Varun Beverages Ltd,VBL,"Soft Drinks","106509.70398486","812.6","10.915429467391837","0.35531338582677163","1.2465470375615513",,"88.66224269147818","48.93607231173993","7.1910192938384","74.46682862012966","19.174385837466193","4.116746756227521","36.28498952159816","23.38722146820829","0.8577108661417323","-25.435799201039615"
Vedanta Ltd,VEDL,"Metals - Diversified","105355.700350395","282.2","4.25718875502008","0.5168359348374344","0.785220913624763","88.2479771771","70.90653444095553","162.84686063304054","10.835453774385073","134.80081736702613","13.916107417793041","5.147621483375959","88.25136059238878","7.498918493408128","0.6873764569558994","-12.2314799805479"
Interglobe Aviation Ltd,INDIGO,"Airlines","104116.99408495","2730.65","0.9028077133086184","0.8841810329060709","1.2555682689472132","-23.7615012866",,,"1.8024193014422325",,"6.151417087552525","0",,,"0.9023840686189228","-374.99275265064523"
Bank of Baroda Ltd,BANKBARODA,"Public Banks","103427.24358","199.05",,,"0.07713482609583089",,,,,,"1.3447762565622912",,,"1.047326014413332",,"-0.10662573708863232"
Dabur India Ltd,DABUR,"FMCG - Personal Products","101812.25202230501","578.5","29.357361963190186","0.6163743305729714","0.9234435039292662","27.7721359913","146.20335482899145","159.32817417182684","22.781868148385676","12.432332813991103","16.824442510701513","2.4965227400351155","4.694204161869549","40.54169585713099","1.1771831009328344","14.661842757708767"
Hindalco Industries Ltd,HINDALCO,"Metals - Aluminium","98317.16439984","441.55","4.631651124520022","0.6995975308322441","1.0933604755075157","46.4418382743",,,"27.666541207702142","82.46080662898648","7.61172838114985","0","67.27065803943633","7.028742873451998","1.2752578520311104","11.112931567875263"
Divi's Laboratories Ltd,DIVISLAB,"Labs & Life Sciences Services","96578.7967469","3666.55","3536.2686567164187","4.619530759901301","0.6723420584573918","335.6986372722",,,"92.2469573492666","0.03146268218939341","17.733962862942583","0","0.024470975036194872","111.72260823744216","6.985487850779976","1.3278829942217347"
Cholamandalam Investment and Finance Company Ltd,CHOLAFIN,"Consumer Finance","96234.24613130999","1158.55",,"0.22204382655692415","0.13365895492785418","3.0294615101",,,"2.373437594186908","678.6339144436467","3.1811041223513095",,"560.7969413290024","2.6841544387232985","0.22204382655692415","-1.4378820145021511"
ABB India Ltd,ABB,"Heavy Electrical Equipments","95221.02830625","4204","88.8837662337662","1.4890652224883572","1.044939988971288",,"81.73391511590187","163.83550249941018","79.87571068844606","0.6699180671375732","14.689592336742058","4.46571046403951","0.42575935182542046","23.207850516805884","1.8156282037725786","2.9457279899369606"
Adani Power Ltd,ADANIPOWER,"Power Generation","94764.98978037","244.15","3.3022948852557383","0.9286097903642744","0.5129908537005067","116.0623315738","38.199599895607875","47.18241149726167","89.42680292896088","140.39316869148908","12.826890117100346","9.555073901231282","111.90682788027536","19.231413282903645","1.1019133155513878","96.41585555717329"
Bharat Electronics Ltd,BEL,"Electronic Equipments","92761.09334001","126","263.40200668896335","1.1081369788169455","0.568270488732922","384.4744163195",,,"128.35186209009703","0.428376226501288","11.611947815737969","0","0.4187032149351299","13.810448651472695","1.3938240558005113","2.4684446813364636"
Eicher Motors Ltd,EICHERMOT,"Trucks & Buses","91130.7602643","3317.1","136.60421127765878","1.5039887911616434","0.9982223435935448","3.463134951",,,"5.47055651016189","0.8542988578680203","23.626025323143825","0","0.28013959390862936","81.10069886083727","1.8835608173334764","3.4830012534526666"
Adani Transmission Ltd,ADANITRANS,"Power Infrastructure","86908.03493253","780.3","1.6154012087133778","0.9677696090656078","0.29342499782535497","-3.1392565927","14.044104698171571","173.761298467122","30.77354423623491","268.5741133025966","8.331251999054357","25.989552758569225","245.94125857465403","3.0514362271615276","0.9894175671804926","-21.602997342472484"
Dr Reddy's Laboratories Ltd,DRREDDY,"Pharmaceuticals","86784.025455495","5339.3","43.3564425770308","1.8150161570676964","0.8316476904055551","242.6450521371","225.29953374172266","117.716822499442","98.64430250522082","5.785425640188783","19.222207388595145","1.6200654920947426","0.5488252648575763","50.51328028689901","2.382788348246054","2.593088037685143"
Shree Cement Ltd,SHREECEM,"Cement","86695.90371684","23409.05","6.687373987141953","0.922183502373695","0.7312451655078529","115.8323402929","126.42259521744975","57.60432672414021","19.93153176079832","14.58840196691539","6.675453806000944","2.887142123385394","3.8471464306825105","16.595315646638824","1.3321108358139782","6.083828097745737"
Havells India Ltd,HAVELLS,"Electrical Components & Equipments","85450.2049192","1348.05","27.281511078823105","0.8753891238261102","1.586756854614599","47.3645680076","100.77231398533849","76.83174654633991","18.46330088553197","3.3673184462942136","13.462944904924429","3.622026582153352","2.821091397565448","23.648110432723833","1.8422881784572702","5.5450477750125735"
Cipla Ltd,CIPLA,"Pharmaceuticals","83612.30708088001","1056.55","37.866441482563445","1.9087213787460282","0.8983745497214984","183.4647479876",,,"53.97649962955102","4.999578546202227","15.444261418556545","0","2.720602650518199","48.815634048691805","2.9977467345970887","2.520318949017634"
Ambuja Cements Ltd,AMBUJACEM,"Cement","83258.10445197","420.9","20.13540277065165","1.3876183701634663","1.5352528718253504",,,,,"1.3487526624531856","7.587546832591357",,"1.1577913926807213","19.92609281514491","1.6718709151816926",
Bharat Petroleum Corporation Ltd,BPCL,"Oil & Gas - Refining & Marketing","83155.69943518001","387.95","1.7532293118455313","0.2386058151787315","2.736689931167741","15.9645399001",,,"6.71338028824688","124.32988951870723","3.501603995080653","0","85.5392152140751","1.5713041614398742","0.7463645351840476","-35.723234765776574"
Bajaj Holdings and Investment Ltd,BAJAJHLDNG,"Asset Management","82987.67513415","7469",,"5.078335019511502","0.09729476913901687","190.3081018429",,,"0.5821747048722076","0.17995496762206936","9.422239185080874",,"0.17995496762206936","298.45680531626886","5.133256250903322","19.54714283026323"
SBI Cards and Payment Services Ltd,SBICARD,"Payment Infrastructure","81931.125570925","853.45",,"0.12898728875764875","0.3562778208192409","-601.4051891969",,,"3.9683105517627104","316.4742636362342","6.653930701477814",,"109.01632339985719","6.3235010009659645","0.12898728875764875","-0.7481096519685858"
ICICI Prudential Life Insurance Company Ltd,ICICIPRULI,"Insurance","80498.68907776999","547.75",,"1.0053350566608306","0.20536921160245228",,,,"0","11.893529127252831","0.4238985857761321",,"11.893529127252831","0.3310116134010552","1.0053350566608306","-326.83515714467427"
Tata Consumer Products Ltd,TATACONSUM,"Tea & Coffee","79936.80742425","873.1","21.577787976135845","1.4286285760877317","0.647611078769342","65.5607963364","124.94923165332","107.23992935978687","21.00138924308795","9.342273665723122","8.262364969737495","2.9211864304433415","3.318351036499351","21.360065724917092","2.1170082656420393","3.4011855813373977"
Mankind Pharma Ltd,MANKIND,"Pharmaceuticals","75242.5266852","1888.6","38.5810658871149","1.008808943879671","1.1495204631482312","109.0650298582",,,"14.754910341693643","13.82246913150241","18.836355252540223","0","0.8261152476683387","45.908872764259655","1.6797676359935505","4.100189319257757"
Apollo Hospitals Enterprise Ltd,APOLLOHOSP,"Hospitals & Diagnostic Centres","74417.18707691999","5195.45","3.8907534336510965","1.5481475265388327","1.359293122881546","-10.9177774107",,,"33.857382509149666","69.2124470456131","11.237475443905927","0","63.979107474011954","11.210308770393095","1.7293668442915286","9.996283440062243"
GAIL (India) Ltd,GAIL,"Gas Distribution","71997.34109085","110.45","20.794751486715068","0.8421039401913273","1.6745419760232563","20.7412444661",,,"13.435508813168257","14.331162548250179","7.892532330077567","0","10.061291840537336","17.39844324826708","1.0803318529337445","-3111.1205020919792"
Punjab National Bank,PNB,"Public Banks","70635.66480457","63.85",,,"0.07009620093131844",,,,,,"0.34456259295783553",,,"0.24062591929312824",,"-0.09230988296526936"
United Spirits Ltd,MCDOWELL-N,"Alcoholic Beverages","70622.131072035","975.05","13.306063522617913","1.1049306072896836","1.1923205270353188","42.5574771018","182.8751970212669","142.08294309797384","79.21300434260539","3.0552546045503792","14.228520851344134","1.995896687715139","1.3384448704058673","30.571174903817735","1.7202218359407333","5.629059307821315"
Adani Total Gas Ltd,ATGL,"Gas Distribution","70514.323471545","640.05","10.340048450847894","0.34972667630176396","0.8811426810661446","6.228026126","9.667294046314513","39.680628495457285","18.789011120411335","48.354618899951035","14.36540130728217","37.75617026350304","10.63088243294707","20.20788806141241","0.3911971076471366","-3.636430015957207"
Tata Power Company Ltd,TATAPOWER,"Power Transmission & Distribution","70137.70305665","218.15","2.248270103965322","0.6157173578077862","0.50799345910944","10.158466032","40.63978537975884","106.85682304072947","38.611605830376064","154.72697441126977","7.672869767972709","8.981346643178703","100.04405901979061","3.5534862281160824","0.7051397076800329","-4.510514120416492"
Marico Ltd,MARICO,"FMCG - Personal Products","68703.93273579","539.15","32.125","1.0683408810209962","1.7901739200128235","36.2252687294","104.30266579973993","111.14542696142176","27.241001074498566","15.369059656218402","26.455882352941178","3.4994311717861204","2.3508594539939334","45.78059071729958","1.5726636475916014","8.142909223477943"
Macrotech Developers Ltd,LODHA,"Real Estate","67279.25890719","685","1.938796680497924","0.2360973728770934","0.2479471456101292","1746.2318396674","668101.1146496816","38974.79299363057","26.287352255701688","71.08869985940606","2.3886998775615567","0.0005463244889082209","17.72976114737231","1.8442591890867728","1.4983863396314983","0.8494661670084142"
ICICI Lombard General Insurance Company Ltd,ICICIGI,"Insurance","67120.181551685","1398.7",,"0.2492170686790347","0.35626857043388693",,,,"0","0.33512224780853983","3.8349525226004855",,"0.33512224780853983","3.873123806904044","0.2492170686790347","-0.5957179684200092"
Shriram Finance Ltd,SHRIRAMFIN,"Consumer Finance","66970.64617185","1782.85",,"7.651596820661614","0.17293003346976407","0.3852473914",,,"0.13369682897065366","376.2695224653044","3.9006577728574374",,"375.1776845144949","3.6043211991858377","7.651596820661614","1.9164476444855403"
SRF Ltd,SRF,"Diversified Chemicals","66436.213903125","2242.6","14.787667219998038","0.7120082984176056","0.8663651477875348","54.7291963321","90.74453388741904","79.95495048835564","43.6928678677674","43.35729951922379","16.165835907273046","4.022280840109138","23.327959097709414","25.71514195808684","1.1745820282308912","17.905281065797674"
Berger Paints India Ltd,BERGEPAINT,"Paints","66401.583962175","684.5","12.713594679028523","0.6107156382814583","1.6176867774178485","71.4083712743",,,"35.632440973651086","25.762297415458445","17.493888225595548","0","7.124519592492427","26.223175572798592","1.4227974695972958","7.980348614821576"
Samvardhana Motherson International Ltd,MOTHERSON,"Auto Parts","65189.17354092","96.7","4.079340282224002","0.7257923384473174","1.5261318027761483","-2.9089306639",,,"28.351651789293282","63.178863024601384","5.716798024606306","0","42.51227386137021","4.48304906927254","1.0148483529501513","128.51189778645804"
Zomato Ltd,ZOMATO,"Online Services","65145.653052434995","77.65","-19.833675564681723","10.548559381588195","0.596292810357081","-99.2752770178",,,"6.814737981419682","0.42608901199473903",,"0","0.3091115165253441",,"10.604356992269853","1.4830264754497768"
Torrent Pharmaceuticals Ltd,TORNTPHARM,"Pharmaceuticals","65135.5171552","1930.35","6.297702230583176","0.6819441796342197","0.6474293522984255","172.7554975356","286.65669372836953","109.14970497045083","76.75363696914523","70.87203142522569","14.564249494830998","1.273300111198056","36.22466681949704","16.387077869753124","1.1519234999926669","7.218980609109729"
Polycab India Ltd,POLYCAB,"Electrical Components & Equipments","64595.13287773001","4717.35","29.568607764390908","1.5066741288986354","1.6917410507458999","74.567868436","89.31867480869033","25.87070610233714","32.588448161695254","2.871251792001824","18.749933680951266","4.086491439576162","0.39948894207410357","46.08618024255887","2.6303415874756335","3.707661686620263"
Jindal Steel And Power Ltd,JINDALSTEL,"Iron & Steel","64326.79601835","637.35","4.642303356410238","0.8513461429187477","0.6932642914342504","41.7595181975",,,"13.831616902689886","36.39726972761975","8.757763537540148","0","24.347004464189435","8.025469589874062","1.1720788273595546","21.65275758819451"
CG Power and Industrial Solutions Ltd,CGPOWER,"Heavy Electrical Equipments","63746.67177756","412.3","42.49023784167555","0.9437594223026581","1.6412914276933368","33.9723866841","39.30567764594288","70.87244257549617","56.30480338041665","0.9171392845978654","25.86165919088733","9.286190236633033","0.6732014468807215","33.93458919078975","1.1384768161881906","-614.9881456393152"
TVS Motor Company Ltd,TVSMOTOR,"Two Wheelers","63381.37187874","1345.15","2.415340414799437","0.7849500746668608","1.0368131417527289","67.9659635139","30.799134895499883","85.06471354807914","13.69375582142371","378.6150240699848","9.43315743761375","11.8509822187678","162.90751880335372","4.563572547054434","0.8849313429108108","-19.882723349452352"
Hero MotoCorp Ltd,HEROMOTOCO,"Two Wheelers","61883.96578591","3087.15","195.99547055863144","1.3518362440833716","1.5283672868629326","-15.5194807029","19.297052702798826","68.39768681875856","27.092832551807767","0.935702830694118","16.74077532095842","18.914805572721512","0.8038867195567341","44.381790318768616","1.606831816613857","8.12991712978349"
IDBI Bank Ltd,IDBI,"Public Banks","61826.31250625","57.3",,,"0.07943860366518067",,,,,,"1.1235413248130195",,,"1.2987872724054976",,"-0.11918150688720316"
Tube Investments of India Ltd,TIINDIA,"Cycles","61731.36186121999","3164.85","31.246625129802688","0.9838016345565129","1.6055643918306384","19.7171118927","48.27492219909334","85.93556515585351","46.60253357462616","14.65180102915952","17.665638291939047","7.560861486108312","2.5686610836444346","18.15135691640817","1.272421818833453","26.403252060528274"
Zydus Lifesciences Ltd,ZYDUSLIFE,"Pharmaceuticals","61491.40144425","607.5","20.900692840646652","1.1932798957786745","0.6549932711320287","179.1377753338","202.33115984829644","127.33811551852772","81.24832128099175","6.069086716476284","10.621234645176433","1.8039732499614451","0.1005673420254669","33.374193438548104","1.810881719651872","3.9826740877038587"
Canara Bank Ltd,CANBK,"Public Banks","61399.238378940005","340",,,"0.0842556243956047",,,,,,"1.0446300581384367",,,"0.8643715355747256",,"-0.11457051326671028"
Trent Ltd,TRENT,"Retail - Apparel","61017.645243344996","1716.45","2.3499841071908847","0.9292857273441929","1.086368222779621","57.73610045","75.95826027527715","32.19162964747271","1.1190503365201523","167.63763767522732","11.892797527200912","4.805270666774341","159.52752002463416","8.206792948680087","2.173513226932851","7.114404199170606"
Info Edge (India) Ltd,NAUKRI,"Online Services","60371.3011055","4652.75","20.155313351498645","3.0443883232929094","0.2045577199523589","-610.4202932427",,,"2.4250786915655786","0.35494488022341525","0.722261713196582",,"0.21400843956657611",,"3.0443883232929094","1.147883457055073"
Power Finance Corporation Ltd,PFC,"Specialized Finance","59771.44307712","226.2",,"1.2980338908523528","0.0990934267334611","-108.0273810782",,,"0.6894191576962121","686.0298633655725","3.34969165054773",,"684.5643450049155","2.2871391205776472","1.2980338908523528","26.72574720004405"
Max Healthcare Institute Ltd,MAXHEALTH,"Hospitals & Diagnostic Centres","59407.020884115","609.25","13.684474123539232","1.2398880188043895","0.5303049357144105","-140.4697973432",,,"29.159462040392697","14.538549328528429","12.48845102855221","0","12.727159859100006","37.96488065339597","1.3209159216659845","15.923327011649965"
Union Bank of India Ltd,UNIONBANK,"Public Banks","58129.527198330004","86.9",,,"0.07800874661003752",,,,,,"0.9401720416674468",,,"0.7016192637922959",,"-0.10100076491967257"
Indian Hotels Company Ltd,INDHOTEL,"Hotels, Resorts & Cruise Lines","56851.52368855","398.6","6.484600720186399","1.1708137696718024","0.44963506182375557","11.5496915267","49.3985669733756","229.0104770741514","21.486382768842592","36.32251606968254","11.328341242329062","7.388878308893545","30.166337848080026","20.58710592834893","1.2223485831583418","10.089848080910668"
Bosch Ltd,BOSCHLTD,"Auto Parts","56336.3916368","19058.4","156.5537190082646","1.3796556185926148","0.9731602989770838","69.3700304574","68.27443609022555","94.31015037593986","40.72644051290375","0.48341223614506","11.655581056219743","5.346071251583063","0.3371164278380024","27.166869949687474","1.7584552602766996","4.108374121444099"
PI Industries Ltd,PIIND,"Diversified Chemicals","55300.13840197","3644.95","39.92991913746632","2.626094051327695","0.900128439126614","114.0357842809",,,"43.09629306978281","5.1679628782432525","19.01400315744889","0","3.235082674335011","73.5919075836476","3.6818721257973586","1.9433725444408771"
IDFC First Bank Ltd,IDFCFIRSTB,"Private Banks","54218.547688520004","81.4",,,"0.15390369095992124",,,,,,"1.751122284148055",,,"1.468968221450272",,"-0.3151220359492856"
Cummins India Ltd,CUMMINSIND,"Industrial Machinery","53804.52","1916.8","98.98583743842359","2.2190652524664745","1.1028439925671776","51.71172287","55.71407113506958","73.10734155882565","62.86966924140527","6.531335963766707","20.300581918107135","6.551307283129924","0.3485439995554196","56.84826883910379","2.697103710952998","2.8206095050111455"
One 97 Communications Ltd,PAYTM,"Business Support Services","53421.218169","851.35","-73.80257510729611","3.22430607651913","0.6189646342766403","-23.1455535799",,,"26.455982142857142","1.5676421670972078",,,"1.289500690045649",,"3.22430607651913","1.3273182640573276"
Adani Wilmar Ltd,AWL,"FMCG - Foods","52162.600811675","401.4","2.0180663810457773","0.5861692187639044","2.7636829618035805","8.7139058045","54.4766360974127","14.150418874902051","12.958476228378393","29.345375501331784","7.454460692763732","6.700120017457085","1.4516731469858861","4.543258593144479","1.2434089835648134","21.11612463848229"
Muthoot Finance Ltd,MUTHOOTFIN,"Consumer Finance","51897.305384025","1294.5",,"0.6256549814050103","0.16525569243284813","-11.1217600526",,,"0.25618558982414213","285.1336876041781","6.451888555977124",,"208.80592959520112","6.319398242851493","0.6256939329231603","-1.3442493398029374"
Procter & Gamble Hygiene and Health Care Ltd,PGHH,"FMCG - Personal Products","51783.15140768","15986.45","71.61126005361933","1.0488436071994778","2.3689192655290516",,"55.89869198205279","180.85422000557682","15.487142187484078","0.6914597936467046","47.66303442697058","6.5296697839940405","0.2630258822891386","61.01179437727174","1.321645062016227","14.073752711496743"
HDFC Asset Management Company Ltd,HDFCAMC,"Asset Management","51405.5854788","2520.15",,"0.9383910853304839","0.3998901462649328","-867.436323711",,,"18.985698576503854","0","28.611076262136365",,"0","332.3146245797534","0.9383910853304839","-41.174558421096265"
AU Small Finance Bank Ltd,AUBANK,"Consumer Finance","51316.825567575","772.35",,,"0.15314394100427875",,,,,,"2.6993191299258434",,,"2.3194157343814843",,"-0.23736379647669076"
Astral Ltd,ASTRAL,"Building Products - Pipes","51271.36407317","1888.7","16.70499999999999","1.0306665666941592","1.3416440831074976","33.6172831171","83.26287416654846","83.75478791317917","21.893540071563233","2.9436614958261513","15.318309988308373","4.383706467661692","1.233566528101659","32.53990877993156","1.68643623003674","6.0454730476245855"
Ashok Leyland Ltd,ASHOKLEY,"Trucks & Buses","50853.72442032","175.7","2.083635060902794","0.9264331472570635","0.8651735161536886","49.5653375429","36.71740756052493","92.5389811499864","31.99515198813072","288.5607950557195","7.977567440784425","9.940788967694257","182.35303377986693","2.827688977685182","1.0796479172743647","46.94154807856911"
Yes Bank Ltd,YESBANK,"Private Banks","50178.64438383","17.45",,,"0.07963039908404779",,,,,,"0.27627211777430394",,,"0.2339754690479675",,"-0.15402604853135682"
Indian Railway Catering and Tourism Corporation Ltd,IRCTC,"Online Services","50040","625.15","85.0477963997517","1.8620882877027043","1.0554821210924759","-6.8063566285",,,"54.11925672928357","5.6617194301123215","35.706430243043066","0","4.520988597999873","51.49644191880408","1.866531810693593","2.717549041996007"
