Name,Ticker,"Sub-Sector","Market Cap","Close Price","% Away From 52W Low","% Away From 52W High","1Y Return","1Y Return vs Nifty","5Y CAGR","6M Return","6M Return vs Nifty","1M Return","1M Return vs Nifty","Face value"
Sailani Tours N Travels Ltd,SAILANI,,"8.56128","18.2","10.571081409477511","276.9230769230769","-3.4482758620689764","-24.381218174359223",,"-52.04216073781292","-62.86719894301437","-33.47953216374269","-39.65728915620152","10"
Amraworld Agrico Ltd,AMRAAGRI,"Commodities Trading","8.5413","0.69","14.999999999999991","94.20289855072465","-34.28571428571429","-55.21865659800454","20.641593598215135","-24.175824175824182","-35.000862381025634","-6.756756756756763","-12.934513749215593","1"
Sheshadri Industries Ltd,SHESHAINDS,"Textiles","8.505674555","17.59","52.95652173913044","129.6759522455941","-20.40723981900453","-41.34018213129478","30.37364020638693","-9.562982005141386","-20.388020210342837","2.685347343841219","-3.492409648617611","10"
Ahmedabad Steel Craft Ltd,AHMDSTE,"Commodities Trading","8.47044","20.68","26.87116564417178","5.174081237911032","13.62637362637363","-7.306568685916618","-4.910233806314823","5.241730279898225","-5.583307925303228","8.55643044619422","2.3786734537353897","10"
Royal India Corporation Ltd,ROYALIND,"Commodity Chemicals","8.47036","3.85","92.5","29.09090909090908","57.14285714285714","36.20991483056689","15.53772840444183","60.41666666666668","49.59162846146523","9.375000000000002","3.1972430075411715","10"
Bhagawati Oxygen Ltd,BHAGWOX,"Commodity Chemicals","8.416894190999999","35.07","2.543859649122804","101.8819503849444","-11.215189873417721","-32.148132185707965","9.52698936402423","-33.57954545454545","-44.404583659746905","-12.237237237237238","-18.41499422969607","10"
Gujarat Lease Financing Ltd,GLFL,"Consumer Finance","8.40898777","2.95","37.20930232558142","55.93220338983049","7.27272727272728","-13.660215039562967","8.631926363477493","5.35714285714287","-5.467895348058583","0","-6.17775699245883","10"
Mukat Pipes Ltd,MUKATPIP,"Building Products - Pipes","8.3993","6.66","10.6312292358804","42.642642642642635","-9.140518417462483","-30.073460729752732","6.858547469185594","-17.26708074534162","-28.092118950543075","-2.05882352941176","-8.23658052187059","5"
Photon Capital Advisors Ltd,PHOTON,,"8.35559088","55.2","106.35514018691592","147.2463768115942","70.10785824345146","49.17491593116121","4.639891399658436","-38.255033557046985","-49.08007176224844","-25.405405405405403","-31.583162397864236","10"
NPR Finance Ltd,NPRFIN,,"8.355492","13.96","15.371900826446282","36.31805157593124","10.355731225296447","-10.5772110869938","-9.699014042750619","-2.9207232267037546","-13.745761431905208","-14.355828220858895","-20.533585213317725","10"
UTI S&P BSE Sensex Next 50 ETF,UTISXN50,"Equity","8.33829663","57.1","41.47670961347869","10.315236427320485","18.243942845309594","-2.688999466980654",,"13.858424725822537","3.033386520621084","1.9460810569541216","-4.231675935504708","0"
Kretto Syscon Ltd,KRETTOSYS,,"8.310300042","0.52","8.333333333333348","55.769230769230774","-11.864406779661008","-32.797349091951254","-5.771764056171147","-22.388059701492537","-33.21309790669399","-5.454545454545459","-11.632302447004289","1"
Blue Coast Hotels Ltd,BLUECOAST,"Hotels, Resorts & Cruise Lines","8.28649705","6.5","17.117117117117118","16.15384615384614","-5.109489051094886","-26.042431363385134","-38.544544740615386","-10.958904109589039","-21.783942314790494","8.333333333333334","2.1555763408745037","10"
Beryl Drugs Ltd,BERLDRG,"Pharmaceuticals","8.2212257","16.85","114.37659033078882","9.792284866468837","88.68980963045915","67.7568673181689","6.411015930842989","29.615384615384624","18.79034641018317","1.81268882175227","-4.36506817070656","10"
Vision Cinemas Ltd,VISIONCINE,,"8.21560778","1.21","89.0625","36.36363636363635","-8.333333333333341","-29.266275645623587","-0.3273392684945309","5.2173913043478315","-5.607646900853622","44.04761904761905","37.86986205516022","1"
Bloom Dekor Ltd,BLOOM,"Wood Products","8.21315","11.97","34.34343434343434","78.36257309941521","-20.41223404255318","-41.34517635484343","-19.173655957981893","-23.220012828736365","-34.04505103393782","-3.8554216867469773","-10.033178679205808","10"
Garware Synthetics Ltd,GARWSYN,"Textiles","8.2021668","13.43","93.23741007194243","25.390915860014896","-3.3117350611951104","-24.24467737348536","13.91885062367335","23.211009174311922","12.385970969110469","20.556552962298017","14.378795969839187","10"
Svaraj Trading and Agencies Ltd,ZSVARAJT,"Commodities Trading","8.201","5.52","14.999999999999991","67.3913043478261","-32.600732600732606","-53.53367491302285","-50.54288659825343","-27.653997378768025","-38.47903558396948","-4.663212435233168","-10.840969427691999","10"
Bharat Bhushan Finance And Commodity Brokers Ltd,BHARAT,"Diversified Financials","8.1569052","24.63","23.150000000000006","39.66707267559886","-12.968197879858662","-33.90114019214891","8.673138389783697","-8.09701492537314","-18.922053130574593","2.1567814184985465","-4.020975573960284","10"
Pasari Spinning Mills Ltd,PASARI,"Textiles","8.1558","6.75","83.42391304347825","38.518518518518505","72.63427109974424","51.70132878745399","15.387288143462307","-18.674698795180728","-29.499737000382183","-15.51939924906133","-21.69715624152016","10"
S S Infrastructure Development Consultants Ltd,SSINFRA,"Construction & Engineering","8.14795125","5.55","3.738317757009346","216.21621621621622","-69.91869918699186","-90.85164149928211","-26.140507344734353","-20.71428571428572","-31.539323919487174","-4.310344827586207","-10.488101820045038","10"
Sarup Industries Ltd,SARUPINDUS,,"8.1277476","24.99","18.71733966745841","39.05562224889956","-1.029702970297036","-21.96264528258728","-12.599476238736285","-22.270606531881803","-33.095644737083255","-6.404494382022476","-12.582251374481306","10"
Shree Manufacturing Co Ltd,SHRMFGC,"Textiles","8.117670906","9.3","90.96509240246407","40.322580645161274","28.630705394190873","7.697763081900625","8.100693430783124","-18.20580474934036","-29.03084295454181","-22.435362802335273","-28.613119794794102","10"
IITL Projects Ltd,IITLPROJ,"Real Estate","8.1102125","17.06","16.84931506849314","27.198124267291913","-17.584541062801936","-38.51748337509218","-0.6213090428453194","0.9467455621301785","-9.878292643071275","5.63467492260062","-0.54308206985821","10"
AMS Polymers Ltd,AMS,"0","8.1076375","24.55","0","0","0","-20.932942312290248","4.8972078918195106","0","-10.825038205201453","0","-6.17775699245883","10"
N D A Securities Ltd,NDASEC,,"8.0915058","15.11","51.09999999999999","11.846459298477829","37.36363636363636","16.430694051346112","10.918602974747538","29.699570815450635","18.874532610249183","22.34817813765182","16.17042114519299","10"
Modern Converters Ltd,MODCL,"Agro Products","8.08035","26.15","4.809619238476959","0","9.873949579831923","-11.058992732458325",,"0","-10.825038205201453","0","-6.17775699245883","10"
Chothani Foods Ltd,CHOTHANI,"Agro Products","8.0754","15.65","69.92399565689466","30.99041533546325","-23.65853658536585","-44.5914788976561","27.198882773738298","-7.941176470588234","-18.766214675789687","6.6802999318336775","0.5025429393748473","10"
Goyal Associates Ltd,GOYALASS,,"8.0263125","1.68","51.35135135135134","97.61904761904762","4.99999999999999","-15.932942312290258","-17.994644445471163","16.666666666666668","5.8416284614652145","-12.5","-18.677756992458832","1"
Asia Pack Ltd,ASIAPAK,"Real Estate","8.0177568","30.4","96.12903225806451","94.57236842105263","94.87179487179488","73.93885255950462","1.7676337927808872","-37.64102564102564","-48.466063846227094","-1.5225137674117344","-7.700270759870564","10"
Millennium Online Solutions (India) Ltd,MILLENNIUM,"Technology Hardware","8.0031216","1.65","57.14285714285712","48.484848484848506","-32.653061224489804","-53.586003536780055","17.715111092596736","-4.624277456647403","-15.449315661848857","-5.172413793103452","-11.350170785562282","1"
Trimurthi Ltd,TRIMURTHI,"Health Care Equipment & Supplies","7.9947","9.6","35.593220338983045","15.625","19.999999999999996","-0.9329423122902512","5.775879554874175","-12.72727272727273","-23.552310932474185","0.6289308176100682","-5.548826174848762","10"
Sellwin Traders Ltd,SELLWIN,"Commodities Trading","7.9868","10.2","25.153374233128822","205.3921568627451","-53.950338600451474","-74.88328091274172","-3.1981214997518603","-39.823008849557525","-50.648047054758976","-20.312500000000007","-26.49025699245884","10"
Kore Foods Ltd,KORE,"FMCG - Foods","7.9453","6.96","19.38250428816466","182.32758620689654","19.382504288164665","-1.550438024125583","10.213068535454827","-27.196652719665277","-38.02169092486673","-5.563093622795117","-11.740850615253947","10"
LWS Knitwear Ltd,LWSKNIT,"Textiles","7.9265128","14.89","35.363636363636374","31.296171927468098","1.98630136986302","-18.946640942427226","16.629690033289357","-3.9354838709677384","-14.760522076169192","0.6081081081081071","-5.569648884350723","10"
Sita Enterprises Ltd,SITAENT,"Diversified Financials","7.917","27.7","104.57902511078285","0","70.46153846153847","49.528596149248216","11.256471136256852","57.38636363636362","46.56132543116217","86.03089321692408","79.85313622446526","10"
Panafic Industrials Ltd,PANAFIC,"Diversified Financials","7.884","0.98","40.000000000000014","128.5714285714286","-55.25114155251142","-76.18408386480166","14.406635585872296","-20.967741935483872","-31.792780140685323","-4.854368932038839","-11.03212592449767","1"
Axis Silver ETF,AXISILVER,"Equity","7.8703070319999995","77.13","42.75402554136589","3.0468040969791277",,"-20.932942312290248",,"10.26447462473194","-0.5605635804695126","4.075023613547424","-2.102733378911406","0"
Uniroyal Marine Exports Ltd,UNRYLMA,"Packaged Foods & Meats","7.8596335","11.53","47.8205128205128","87.77103209019947","8.262910798122055","-12.670031514168192","2.888269184342662","-13.63295880149813","-24.457997006699586","-17.288378766140603","-23.466135758599435","10"
Span Divergent Ltd,SDL,,"7.853992186","14.38","41.257367387033405","31.084840055632835","-20.332409972299168","-41.26535228458941","-15.332354171497009","11.386522075910152","0.5614838707086989","-14.404761904761903","-20.582518897220734","10"
Jonjua Overseas Ltd,JONJUA,,"7.844743520000001","11.11","52.1917808219178","57.42574257425741","16.947368421052627","-3.985573891237621",,"-8.934426229508196","-19.75946443470965","-13.40607950116914","-19.58383649362797","10"
Tarini International Ltd,TARINI,"Renewable Energy","7.7988","6","45.98540145985402","33.16666666666668","27.6595744680851","6.726632155794853","-20.589207556247548","22.44897959183673","11.623941386635275","-11.894273127753298","-18.072030120212126","10"
Constronics Infra Ltd,CONSTRONIC,,"7.792973320999999","10.3","101.171875","30.87378640776699","63.23296354992078","42.30002123763053","16.161350546717014","-3.10442144873001","-13.929459653931463","49.275362318840585","43.09760532638175","10"
Kaarya Facilities & Services Ltd,KAARYAFSL,"0","7.760714140000001","8.3","45.869947275922684","140.96385542168673","-33.599999999999994","-54.532942312290245","-13.46009853004877","-27.320490367775825","-38.14552857297728","0","-6.17775699245883","10"
Sun Retail Ltd,SUNRETAIL,"Agro Products","7.7584","0.51","24.390243902439025","90.19607843137254","-36.25","-57.18294231229025",,"-13.5593220338983","-24.384360239099752","-1.9230769230769247","-8.100833915535755","1"
Sri Amarnath Finance Ltd,AMARNATH,"Investment Banking & Brokerage","7.75446","7.77","4.999999999999982","0","10.212765957446805","-10.720176354843442","2.8545359689325256","4.999999999999989","-5.825038205201464","0","-6.17775699245883","10"
Santosh Fine Fab Ltd,SANTOSHF,"Textiles","7.75412","23","215.06849315068496","29.65217391304349","85.48387096774194","64.55092865545168","23.82836793783394","-18.323863636363637","-29.148901841565092","29.577464788732396","23.399707796273567","10"
Glittek Granites Ltd,GLITTEKG,"Building Products - Granite","7.7359012","3.05","40.55299539170507","65.57377049180329","-32.07126948775056","-53.00421180004081","8.697800539776136","7.017543859649113","-3.8074943455523407","3.389830508474564","-2.787926483984266","5"
GSB Finance Ltd,GSBFIN,"Investment Banking & Brokerage","7.728","12.24","58.54922279792747","23.611111111111114","45.714285714285715","24.781343401995468","1.4855455384322758","9.090909090909086","-1.734129114292367","7.651715039577845","1.473958047119015","10"
Svarnim Trade Udyog Ltd,SNIM,,"7.7200125","31.75","23.300970873786397","306.77165354330714","158.130081300813","137.19713898852277",,"0.7936507936507936","-10.031387411550659","-15.849456665783189","-22.02721365824202","10"
AVI Products India Ltd,APIL,"Commodities Trading","7.7149474200000006","31","83.43195266272193","77.41935483870968","10.516934046345808","-10.41600826594444","-0.22428934658573763","-3.4267912772585714","-14.251829482460025","5.263157894736844","-0.914599097721986","10"
Southern Infosys Ltd,SOUTHERNIN,"IT Services & Consulting","7.6806","14.56","8.65671641791046","62.08791208791209","-16.32183908045976","-37.254781392750004","5.481743965411323","-14.604105571847509","-25.429143777048964","-7.083599234205485","-13.261356226664315","10"
Longview Tea Co Ltd,LONTE,"Tea & Coffee","7.6380785","25.9","24.87945998071359","27.220077220077243","-12.05432937181664","-32.98727168410689","15.946130305415451","-5.646630236794174","-16.471668441995625","10.683760683760685","4.506003691301855","10"
Duke Offshore Ltd,DUKEOFS,"Oil & Gas - Equipment & Services","7.6294728","8.12","36.24161073825503","72.41379310344828","-4.5828437132785025","-25.51578602556875","-24.726285003951574","-14.526315789473694","-25.351353994675147","21.194029850746254","15.016272858287424","10"
Jayatma Industries Ltd,JAYIND,"Textiles","7.625384","12.35","98.23434991974315","5.263157894736836","32.79569892473117","11.862756612440922","2.3794809712831766","19.093539054966257","8.268500849764804","-5.000000000000002","-11.177756992458832","10"
Amforge Industries Ltd,AMFORG,"Consumer Finance","7.6108351480000005","6.29","44.5977011494253","30.206677265500794","-7.771260997067452","-28.704203309357702","15.127228878054533","11.921708185053381","1.096669979851928","16.914498141263945","10.736741148805114","2"
Premier Ltd,PREMIER,"Industrial Machinery","7.5931425","2.5","38.888888888888886","96.00000000000001","-43.18181818181819","-64.11476049410844","-29.297183634677925","-18.032786885245898","-28.85782509044735","-12.280701754385968","-18.458458746844798","10"
Kkalpana Plastick Limited,KKPLASTICK,"Plastic Products","7.540921740000001","12.98","17.999999999999993","134.97688751926037","-21.570996978851962","-42.50393929114221","13.736029632645863","-15.714285714285714","-26.539323919487167","-23.64705882352941","-29.824815815988238","10"
SC Agrotech Ltd,SCAGRO,"Agro Products","7.48176","11.9","77.34724292101343","59.327731092436984","56.57894736842106","35.64600505613082","25.647158919199377","-16.549789621318368","-27.37482782651982","-8.1081081081081","-14.28586510056693","10"
Adinath Exim Resources Ltd,ADIEXRE,"Consumer Finance","7.4461284","17","30.66871637202153","36.47058823529412","3.0303030303030303","-17.902639281987216","1.9304842655105903","-5.292479108635094","-16.117517313836547","0","-6.17775699245883","10"
Jointeca Education Solutions Ltd,JOINTECAED,"Software Services","7.4413679","7.43","39.39962476547842","143.606998654105","-49.6271186440678","-70.56006095635804","-7.797480361751175","-44.75836431226766","-55.58340251746911","4.500703234880441","-1.6770537575783893","10"
Shyam Telecom Ltd,SHYAMTEL,"Telecom Equipments","7.4382","7","11.111111111111116","85.71428571428572","-42.38683127572016","-63.319773588010406","-5.924857043676224","-33.333333333333336","-44.15837153853479","0","-6.17775699245883","10"
Kay Power and Paper Ltd,KAYPOWR,"Paper Products","7.43736","6.4","33.05613305613306","51.56249999999998","16.36363636363637","-4.569305948653877","6.144445560252176","-14.780292942743003","-25.605331147944455","-9.859154929577455","-16.036911922036285","10"
Dhanuka Realty Ltd,DRL,"Real Estate","7.4304384","9.6","64.1025641025641","46.35416666666667","-34.91525423728814","-55.84819654957839","-0.8131160717433694","41.1764705882353","30.351432383033845","19.25465838509315","13.076901392634321","10"
Raunaq Epc International Ltd,RAUNAQEPC,,"7.4186562170000006","22.19","15.272727272727282","26.858945470932838","7.457627118644082","-13.475315193646166","-25.851149704178013","-7.541666666666662","-18.366704871868116","-5.130397605814448","-11.308154598273278","10"
Easun Reyrolle Ltd,EASUNREYRL,"Power Transmission & Distribution","7.39059384","2.4","9.090909090909083","27.083333333333325","-5.8823529411764675","-26.815295253466715","-21.201703267196738","0","-10.825038205201453","0","-6.17775699245883","2"
Goenka Business & Finance Ltd,GBFL,"Diversified Financials","7.3710567","5.46","5.000000000000004","111.90476190476191","-32.173913043478265","-53.106855355768516","-9.771367965607192","-27.296937416777627","-38.12197562197908","-16.129032258064516","-22.306789250523344","10"
Yaan Enterprises Ltd,YAANENT,,"7.347","23.7","46.74922600619196","13.291139240506332","8.715596330275222","-12.217345982015026","14.27808501992871","17.326732673267326","6.501694468065873","5.33333333333333","-0.8444236591254999","10"
Peeti Securities Ltd,PEETISEC,"Textiles","7.3395328","19.57","6.648501362397807","79.61165048543688","-15.281385281385285","-36.214327593675534","25.01051929020597","-31.333333333333332","-42.15837153853479","-12.828507795100219","-19.006264787559047","10"
Jolly Merchants Ltd,RGRL,"Agricultural & Farm Machinery","7.338856","8.35","11.185086551264977","104.67065868263474","-18.056918547595682","-38.98986085988593",,"-36.93353474320242","-47.758572948403874","-7.015590200445443","-13.193347192904273","10"
Shree Ganesh Elastoplast Ltd,SHGANEL,,"7.328664","13.95","22.261174408413666","52.68817204301077","8.984374999999988","-11.94856731229026","-3.877500082178542","-28.092783505154635","-38.91782171035609","19.639794168096046","13.462037175637215","10"
Minaxi Textiles Ltd,MINAXI,"Textiles","7.313568","1.44","19.00826446280992","98.61111111111111","-48.93617021276596","-69.86911252505621","13.045577778664775","-30.43478260869565","-41.2598208138971","-4.0000000000000036","-10.177756992458834","1"
Purshottam Investofin Ltd,PURSHOTTAM,,"7.30151415","11.62","1.043478260869568","156.28227194492257","-10.20092735703246","-31.133869669322706","-15.82663547984965","-20.51983584131327","-31.344874046514725","-28.04953560371517","-34.227292596174","10"
ABC Gas (International) Ltd,ABCGAS,"Metals - Copper","7.2864","38.43","49.76617303195634","299.42753057507156","11.715116279069772","-9.217826033220476","9.510588196866943","-32.87336244541485","-43.6984006506163","-2.5608519269776826","-8.738608919436512","10"
Indo-City Infotech Ltd,INDOCITY,"Diversified Financials","7.2696","6.81","35.38767395626241","33.03964757709252","3.0257186081694294","-17.907223704120817","22.094100059923605","-6.7123287671232905","-17.537366972324744","-11.558441558441565","-17.736198550900397","10"
Sarda Proteins Ltd,SRDAPRT,"Packaged Foods & Meats","7.266039","44.2","71.98443579766538","648.1900452488687","55.087719298245624","34.15477698595538","56.22327284537016","-28.53678253839935","-39.3618207436008","-8.545416925305185","-14.723173917764015","10"
Golkonda Aluminium Extrusions Ltd,GOLKONDA,"Metals - Aluminium","7.261383402","14","6.870229007633588","121.07142857142858","-40.928270042194086","-61.86121235448434","37.48541696628722","-41.1764705882353","-52.00150879343675","-22.22222222222222","-28.399979214681053","10"
Shukra Jewellery Ltd,SHUKJEW,"Precious Metals, Jewellery & Watches","7.2478752","5.34","69.52380952380952","26.40449438202248","-14.560000000000002","-35.49294231229025","-15.0352488335184","8.979591836734683","-1.8454463684667708","0","-6.17775699245883","10"
Mega Fin (India) Ltd,MEGFI,"Diversified Financials","7.24774629069514","8.87","0","0","0","-20.932942312290248","0","0","-10.825038205201453","0","-6.17775699245883","10"
Alps Industries Ltd,ALPSINDUS,"Textiles","7.2361085","1.9","58.33333333333333","81.57894736842107","-32.14285714285714","-53.07579945514739","-1.9817687750063429","-9.523809523809533","-20.348847729010984","8.571428571428566","2.3936715789697356","10"
ANS Industries Ltd,ANSINDUS,"Packaged Foods & Meats","7.219368","7.8","2.6315789473684292","70.25641025641025","-28.961748633879786","-49.89469094617003","-19.862365288147288","-18.749999999999996","-29.57503820520145","-10.44776119402986","-16.62551818648869","10"
Kabra Commercial Ltd,KCL,"Commodities Trading","7.2177","24.55","0","0","4.914529914529924","-16.018412397760322","12.259605381426342","0","-10.825038205201453","0","-6.17775699245883","10"
Premier Synthetics Ltd,PREMSYN,"Textiles","7.2067308","15.68","45.31974050046339","84.3112244897959","-41.601489757914344","-62.53443207020459","-42.45085266640844","-39.22480620155039","-50.049844406751845","-0.5707038681039941","-6.748460860562824","10"
Omni AX's Software Ltd,OMNIAX,"Software Services","7.197441262000001","4.38","101.84331797235022","0","22.00557103064067","1.0726287183504226","17.93279091203679","46","35.17496179479855","37.30407523510972","31.12631824265089","10"
Polycon International Ltd,POLYCON,"Plastic Products","7.1967552","14.01","65.6028368794326","44.18272662384011","41.51515151515151","20.58220920286126","4.027475420318427","2.113702623906699","-8.711335581294755","-25.676392572944305","-31.854149565403134","10"
Shree Salasar Investments Ltd,SALSAIN,"Investment Banking & Brokerage","7.146846","13.23","0","0","5.000000000000006","-15.93294231229024","7.396411805222125","0","-10.825038205201453","0","-6.17775699245883","10"
Jain Marmo Industries Ltd,JAINMARMO,"Building Products - Granite","7.137768","22.8","31.034482758620708","1.5350877192982448","22.252010723860604","1.3190684115703561","12.611261448518185","7.801418439716324","-3.0236197654851296","0","-6.17775699245883","10"
Arunis Abode Ltd,ARUNIS,,"7.137","23.79","3.210412147505415","32.40857503152586","-11.725417439703154","-32.6583597519934","28.462717803659498","-17.82383419689119","-28.648872402092643","-10.563909774436098","-16.74166676689493","10"
Kumbhat Financial Services Ltd,KUMPFIN,"Diversified Financials","7.12975","15.05","54.99485066941296","46.31229235880399","54.51745379876797","33.58451148647772","44.975203665858054","41.18198874296436","30.356950537762906","-1.6982364467668176","-7.875993439225648","10"
Vitesse Agro Ltd,VITESSE,"Agro Products","7.112049744","16","10.268780151619584","134.06250000000003","-45.67062818336163","-66.60357049565188",,"-23.80952380952381","-34.63456201472526","-11.504424778761054","-17.682181771219884","10"
Catvision Ltd,CATVISION,"Communication & Networking","7.0842264","12.6","50.1787842669845","42.539682539682545","44.16475972540045","23.231817413110203","-14.327472495069049","-5.120481927710841","-15.945520132912295","7.325383304940369","1.1476263124815391","10"
Bangalore Fort Farms Ltd,BFFL,,"7.0695162","14.73","0","39.85064494229464","-28.146341463414632","-49.07928377570488","-3.6069113863603453","-12.321428571428573","-23.146466776630028","-6.772151898734179","-12.949908891193008","10"
Lords Ishwar Hotels Ltd,LORDSHOTL,"Hotels, Resorts & Cruise Lines","7.05915","9.25","43.85692068429239","36.00000000000001","37.03703703703704","16.10409472474679","22.818205553207417","8.187134502923968","-2.6379037022774856","-15.909090909090908","-22.08684790154974","10"
Computer Point Ltd,COMPUPN,"IT Services & Consulting","7.0503055","2.31","72.38805970149254","96.53679653679654","56.08108108108108","35.14813876879083","14.96954904878216","-10.465116279069766","-21.29015448427122","-11.153846153846155","-17.331603146304985","10"
Ramgopal Polytex Ltd,RAMGOPOLY,"Commodities Trading","7.047","5.1","55.01519756838904","63.725490196078425","-26.512968299711826","-47.44591061200207","7.514828031973342","-15.000000000000005","-25.82503820520146","10.869565217391305","4.691808224932474","10"
Creative Eye Ltd,CREATIVEYE,"Movies & TV Serials","7.0203875","3.7","7.246376811594213","81.08108108108108","-29.52380952380952","-50.45675183609977","5.732557823340656","-15.909090909090912","-26.734129114292365","-2.631578947368412","-8.809335939827243","5"
Univa Foods Ltd,UNIVAFOODS,"Hotels, Resorts & Cruise Lines","7.018172","4.9","13.953488372093027","30.612244897959172","-7.547169811320744","-28.480112123610994","13.512724186270763","-19.672131147540973","-30.497169352742425","-13.27433628318584","-19.45209327564467","10"
OTCO International Ltd,OTCO,"IT Services & Consulting","7.0027848","5.76","39.80582524271843","35.41666666666667","11.844660194174745","-9.088282118115503","-20.289801528191642","-4.0000000000000036","-14.825038205201457","10.13384321223708","3.95608621977825","2"
Mafia Trends Ltd,MAFIA,,"7.00057545","15.79","29.85197368421051","168.84103863204564",,"-20.932942312290248",,"-15.56149732620321","-26.38653553140466","-4.303030303030308","-10.480787295489138","10"
IGC Industries Ltd,IGCIL,"Textiles","7","31.25","19.274809160305352","5.600000000000005","7.758620689655173","-13.174321622635075","-9.683034911736932","13.430127041742285","2.6050888365408316","0","-6.17775699245883","10"
Madhusudan Securities Ltd,MADHUSE,"Investment Banking & Brokerage","6.973780573999999","8.11","228.34008097165986","126.01726263871763","208.36501901140684","187.4320766991166","19.34252148419182","-12.32432432432433","-23.14936252952578","-18.818818818818826","-24.99657581127766","10"
Sanathnagar Enterprises Ltd,SEL,"Real Estate","6.94575","23.15","54.953145917001336","19.00647948164147","28.611111111111104","7.678168798820856","1.1625832531703573","-10.097087378640781","-20.922125583842234","29.764573991031384","23.58681699857255","10"
Northlink Fiscal and Capital Services Ltd,NORTHLINK,"Construction & Engineering","6.86175","13.72","21.41592920353983","19.533527696792994","-13.710691823899369","-34.64363413618962","-15.152333359519666","-12.051282051282044","-22.876320256483496","15.682967959527835","9.505210967069004","10"
Garodia Chemicals Ltd,GARODCH,"Commodity Chemicals","6.84019","9.5","70.86330935251799","0","70.863309352518","49.93036704022775","14.392189695148684","42.215568862275454","31.390530657074002","0","-6.17775699245883","10"
Kanungo Financiers Ltd,KANUNGO,"0","6.8351500000000005","3.84","10.028653295128919","353.125","-40.27993779160187","-61.21288010389212","-21.025980566607206","-48.59437751004016","-59.41941571524161","-24.705882352941174","-30.883639345400006","10"
Fone4 Communications(India) Ltd,FONE4,,"6.82","4","19.047619047619047","121","-38.46153846153846","-59.394480773828704",,"-50.61728395061728","-61.44232215581873","-11.11111111111111","-17.28886810356994","10"
Flora Corporation Ltd,FLORACORP,,"6.79495475","8.16","12.551724137931043","120.95588235294117",,"-20.932942312290248",,,"-10.825038205201453","-50.18315018315018","-56.360907175609015","10"
HDFC NiftyY200 Momentum 30 ETF,HDFCMOMENT,"Equity","6.758470765","218.47","23.290067720090303","1.1580537373552469",,"-20.932942312290248",,"14.38219895287958","3.557160747678127","0.7145491425410342","-5.463207849917796","0"
Nagarjuna Agri Tech Ltd,NAGTECH,"Agro Products","6.7551211","7.21","84.87179487179488","4.993065187239942","40.8203125","19.887370187709752","4.091831639729726","13.543307086614178","2.7182688814127243","32.78084714548804","26.603090153029207","10"
JD Orgochem Ltd,JDORGOCHEM,"Specialty Chemicals","6.74425","5.34","23.32563510392609","90.4494382022472","4.911591355599215","-16.021350956691034","12.148882976325925","-15.905511811023619","-26.730550016225074","-2.5547445255474552","-8.732501518006286","1"
DQ Entertainment International Ltd,DQE,"Animation","6.739055","0.85",,,"0","-20.932942312290248","-37.197065822369055","0","-10.825038205201453","0","-6.17775699245883","10"
Milestone Global Ltd,MILESTONE,,"6.72345","14.07","14.29731925264013","56.36105188343994","-13.680981595092028","-34.61392390738227","1.9898099550745396","-12.879256965944263","-23.704295171145716","-15.495495495495486","-21.673252487954315","10"
Niraj Ispat Industries Ltd,NIRAJISPAT,"Textiles","6.72",,,,,,,,,,,"10"
Unitech International Ltd,UNITINT,"Commodities Trading","6.7169655","6.17","23.4","63.69529983792543","6.379310344827589","-14.553631967462659","-1.925692501253995","-1.751592356687903","-12.576630561889356","-8.592592592592593","-14.770349585051424","10"
Shaba Chemicals Ltd,SHABCHM,"Diversified Chemicals","6.7003608","22.89","0","0","4.999999999999999","-15.932942312290248","0.9805797673485328","4.999999999999999","-5.825038205201454","4.999999999999999","-1.1777569924588311","10"
Sharanam Infraproject and Trading Ltd,SIPTL,"Real Estate","6.700134","0.93","21.56171857240283","78.40112201963534","-5.704461294304353","-26.6374036065946","0.17860613942741743","-36.14162885120612","-46.96666705640757","-4.123711340206178","-10.301468332665008","1"
Shashwat Furnishing Solutions Ltd,SFSL,,"6.6816","32","6.666666666666665","53.125","-8.571428571428571","-29.50437088371882",,"-21.951219512195124","-32.776257717396575","-3.0303030303030303","-9.20806002276186","10"
Galaxy Agrico Exports Ltd,GALAGEX,"Industrial Machinery","6.6378366","24","31.868131868131865","72.70833333333336","-29.203539823008846","-50.13648213529909","-7.4001199582319765","-13.357400722021659","-24.18243892722311","-4","-10.17775699245883","10"
Ambassador Intra Holdings Ltd,AIHL,"Textiles","6.62794378","31.7","0.8911521323997418","35.80441640378549","-8.11594202898551","-29.04888434127576",,"-20.4516938519448","-31.276732057146255","-4.661654135338347","-10.839411127797177","10"
Bijoy Hans Ltd,BIJHANS,"Pharmaceuticals","6.6000462","22","0","5.454545454545445","-0.4524886877828118","-21.38543100007306",,"-0.4524886877828118","-11.277526892984266","0","-6.17775699245883","10"
Zicom Electronic Security Systems Ltd,ZICOM,"Electronic Equipments","6.5958625600000005","1.6",,,"0","-20.932942312290248","-31.488602957320477","0","-10.825038205201453","0","-6.17775699245883","10"
Heera Ispat Ltd,HEERAISP,"Iron & Steel","6.5769704","11.14","229.58579881656806","30.071813285457804","209.44444444444446","188.51150213215422","42.28868466573874","3.1481481481481466","-7.676890057053306","11.511511511511515","5.333754519052684","10"
