Name,Ticker,"Sub-Sector","Market Cap","Close Price","PE Ratio","Dividend Yield","Dividend Yield vs Sector","Dividend Yield vs Sub-sector","Enterprise Value","EV / Revenue Ratio","EV / Invested Capital","EV / Free Cash Flow","EV / EBIT Ratio","EV/EBITDA Ratio","Sector Dividend Yield","Sector PB","Sector PE","Price / Free Cash Flow","PB Premium vs Sub-sector","PB Premium vs Sector","PB Ratio","PE Premium vs Sub-sector","PE Premium vs Sector","Forward PE Ratio","Price / Sales","Price / CFO","PS Ratio","PS Premium vs Sub-sector","Forward PS Ratio","PS Premium vs Sector","TTM PE Ratio"
Hiliks Technologies Ltd,HILIKS,,"4.92663","9.9","37.89715384615393",,,,"4.856630000000001","1.2848227513227517","0.8301931623931624",,"34.690214285714355","22.075590909090938","0.12865195946162278","0.16749416915925164","-4.876571427072698",,"408.8882411646678","408.8882411646678","0.8523581314878892","884.409548494878","877.1270125515783",,"1.30334126984127",,"1.30334126984127","183.25906677433107",,"182.79035870613149","35.19021428571424"
Fraser and Co Ltd,FRASER,,"4.9209018","6.03","14.473240588235289",,,,"4.9809018","0.38882918032786884","0.6164482425742573",,"9.223892222222219","7.546820909090907","0.12865195946162278","0.16749416915925164","-4.876571427072698",,"284.046286795394","284.046286795394","0.6432551372549019","399.5725790164467","396.79131752045856",,"0.3841453395784543",,"0.3841453395784543","-16.51254133312802",,"-16.65068782183977","15.377818124999985"
Progrex Ventures Ltd,PROGREXV,"Packaged Foods & Meats","4.9164016","13.64","-44.69456",,,,"4.816401600000001","481.64016000000004","0.6263201040312095",,,,"1.5002425293577015","9.868011363647765","48.382149760088126",,"-86.34122395162474","-93.52124778091833","0.6393240052015605","-244.7729109709171","-192.37820192287091",,"491.64016000000004",,"491.64016000000004","34502.27170784466",,"9474.862744720742","-40.97001333333334"
Innocorp Ltd,INNOCORP,"Plastic Products","4.9157266","6.17","1.2735043005181348",,,,"7.475726600000001","1.0787484271284273",,,"1.3895402602230484","1.3592230181818183","3.2824046705150622","2.903924990739655","20.86185049719418",,"-165.46415912891274","-288.0874492923199","-5.4619184444444535","-97.33081984302468","-93.89553529448688",,"0.7093400577200578","70.2246657142857","0.7093400577200578","-81.73338230133797",,"-53.88602823838787","1.2735043005181348"
Space Incubatrics Technologies Ltd,SPACEINCUBA,"IT Services & Consulting","4.914502992","1.36","-0.9307770818181818",,,,"5.154502992","9.204469628571427","0.14962272835994195",,,,"2.5262844519982592","7.377084724764392","27.498384744157313",,"-98.09832140983521","-98.05209072071045","0.14369891789473682","-103.4672146432097","-103.38484274795793",,"8.775898199999999",,"8.775898199999999","119.35727879874456",,"136.0586506637796","-0.9343161581749049"
Sri Adhikari Brothers Television Network Ltd,SABTN,"TV Channels & Broadcasters","4.89223","1.4","-0.2300061118946873",,,,"7.162229999999999",,,,,,"0.4368719987649118","8.32800735283555","-63.38947359875708",,"-103.20986858685812","-100.7493851833452","-0.062408853170047206","-100.87426380430634","99.63715409067666",,,,,,,,"-0.22989802631578946"
Voltaire Leasing and Finance Ltd,VOLLF,,"4.892184","11.68","25.748336842105264",,,,"4.712184000000001","5.890230000000001","0.2420228043143298",,"18.12378461538462","16.829228571428573","0.12865195946162278","0.16749416915925164","-4.876571427072698",,"50.01584704197482","50.01584704197482","0.2512677966101695","632.9487633504589","628.0008142434087",,"6.11523",,"6.11523","1229.0412749082607",,"1226.8421136400495","25.748336842105264"
Parker Agro Chem Exports Ltd,PARKERAC,,"4.87458","10.62","7.385727272727268",,,,"4.58458","1.0515091743119265","1.8411967871485941","13.484058823529411","6.644318840579706","5.803265822784806","0.12865195946162278","0.16749416915925164","-4.876571427072698","14.336999999999998","1127.9739769155867","1127.9739769155867","2.0567848101265827","252.8725618505586","251.45327784444578",,"1.1180229357798164","14.336999999999998","1.1180229357798164","142.98327748023922",,"142.58121365968972","7.168500000000008"
Sikozy Realtors Ltd,SIKOZY,"Real Estate","4.859547","1.06","-48.595470000000006",,,,"5.029547",,"7.73776461538463","167.65156666666667",,,"1.1853664126862586","2.9444479811062116","53.76915078309117","161.9849","251.1511077279487","251.1511077279487","10.339461702127684","-190.3779756463661","-190.3779756463661",,,"161.9849",,,,,"-48.59547"
Interactive Financial Services Ltd,IFINSER,"Investment Banking & Brokerage","4.8571172","16.84","4.081611092436976",,,,"4.4871172","1.6140709352517988","0.569431116751269","37.39264333333334","2.8949143225806457","2.8949143225806457","1.027726730314729","2.485912822204302","16.437916381714356","40.47597666666667","-80.3053015773073","-75.20486535302064","0.6163854314720814","-63.5898161559085","-75.1695348871747",,"1.747164460431655","40.47597666666667","1.747164460431655","-43.28836391803047",,"-9.378824476190259","4.081611092436974"
Chemo Pharma Laboratories Ltd,CHEMOPH,"Pharmaceuticals","4.845","30.7","96.89999999999999",,,,"-1.3450000000000006",,,,,,"0.7958595982422415","4.912280247058051","38.89425892014974",,"-90.34067823698476","-91.46057434871017","0.41948051948051934","180.2671910054723","149.13702610695464",,"16.15",,"16.15","306.26836593881984",,"273.60025787265477","69.21428571428577"
New Light Apparels Ltd,NEWLIGHT,,"4.8295097700000005","20.72","-9.287518788461536",,,,"8.68950977","1.4221783584288052","1.3106349577677225","24.827170771428577",,,"0.12865195946162278","0.16749416915925164","-4.876571427072698","13.798599342857145","979.9212691300188","979.9212691300188","1.808805157303371","-92.23655816132391","-90.45181491449281",,"0.790427130932897","13.05272910810811","0.790427130932897","71.78589878338768",,"71.50164508701144","-7.54610901562499"
Sybly Industries Ltd,SYBLY,"Textiles","4.825556131","5.47","-2.173673932882883",,,,"11.725556131000001","14.842476115189875","0.722461868823167","6.372584853804349",,,"0.5697770421302515","6.186206651823186","61.535634799751044","2.622584853804348","-96.10206208747262","-91.60332712107451","0.5194355361679225","-104.38801039933234","-103.53238239916828",,"6.108298899999999","2.56678517606383","6.108298899999999","194.01076854250132",,"287.31386752725894","-2.193434605"
Tavernier Resources Ltd,TAVERNIER,"Precious Metals, Jewellery & Watches","4.819074","8.46","-40.15894999999998",,,,"7.379073999999999","2.170315882352941","0.8722309692671393","14.190526923076922","38.837231578947375","38.837231578947375","0.5697770421302515","6.186206651823186","61.535634799751044","9.267449999999998","-92.15881931625184","-86.16335569634285","0.8559634103019537","-168.68955142211422","-165.26129149505817",,"1.417374705882353","9.267449999999998","1.417374705882353","85.26161799769812",,"-10.127371293077156","-37.06979999999998"
Mayur Floorings Ltd,MAYURFL,"Building Products - Granite","4.81764","9.5","240.88200000000305",,,,"5.927639999999999","1.9434885245901639","1.0344921465968584","25.772347826086957","45.59723076923085","26.94381818181821","0.5493648022104091","5.613936989607899","43.5011349669085","20.94626086956522","-78.79988714208326","-81.26294497374535","1.051886462882096","16.312527460066033","453.7372764716209",,"1.5795540983606557","11.203813953488373","1.5795540983606557","-68.58689710198315",,"-45.152999256294514","240.88200000000046"
G K Consultants Ltd,GKCONS,"Diversified Financials","4.8018672","9.04","-32.012447999999985",,,,"5.5918672","8.47252606060606","0.7096278172588832",,,,"1.027726730314729","2.485912822204302","16.437916381714356",,"-55.47709606472136","-72.28649391908736","0.6889336011477762","-607.6729375263627","-294.74760216940166",,"7.275556363636364",,"7.275556363636364","394.5895968819429",,"277.3654313570288","-34.29905142857141"
K Z Leasing and Finance Ltd,KZLFIN,"Consumer Finance","4.7959724","15","17.12847285714285",,,,"7.965972400000002","4.085114051282052","0.3576997036371802",,"20.425570256410253","19.914931","1.027726730314729","2.485912822204302","16.437916381714356",,"-94.01607032855607","-89.32931365059788","0.26526396017699116","-35.71391434754633","4.200997616685004",,"2.4594730256410258",,"2.4594730256410258","-59.70881216373453",,"27.566890124142027","16.537835862068984"
Gretex Industries Ltd,GRETEX,"Apparel & Accessories","4.79094","51.85","7.150656716417927",,,,"5.31094","0.23252802101576184","1.0252779922779924",,"5.590463157894747","5.364585858585867","0.5697770421302515","6.186206651823186","61.535634799751044",,"-86.05740453029047","-82.23726572054562","1.0988394495412845","-82.91369338840508","-88.37964906076364",,"0.20976094570928197",,"0.20976094570928197","-92.96466538234348",,"-86.699517415751",
Ace Engitech Ltd,ACEENGITEC,,"4.773413","14.95","-43.39466363636364",,,,"4.633413","17.82081923076923","5.582425301204822","19.305887499999997",,,"0.12865195946162278","0.16749416915925164","-4.876571427072698","19.88922083333333","3333.612064747113","3333.612064747113","5.751100000000002","-798.1990744811999","-789.860105307891",,"18.359280769230768","17.679307407407403","18.359280769230768","3890.0775473591616",,"3883.475176037085","-477.34129999999953"
