Name,Ticker,"Sub-Sector","Market Cap","ROCE","Interest Coverage Ratio","Quick Ratio","Cash Conversion Cycle","Asset Turnover Ratio","Days of Inventory Outstanding","Days Payable Outstanding","Days of Sales Outstanding","Earning Power","Debt to Equity","Inventory Turnover Ratio","Long Term Debt to Equity","Net Income / Liabilities","Current Ratio","Working Capital Turnover Ratio"
Motilal Oswal S&P BSE Quality ETF,MOQUALITY,"Equity","5.722810688",,,,,,,,,,,,,,,
Motilal Oswal S&P BSE Healthcare ETF,MOHEALTH,"Equity","5.7107817",,,,,,,,,,,,,,,
S K S Textiles Ltd,SKSTEXTILE,"Textiles","5.687717565","22.094576542880034","-2.506060606060606","0.35165148063781315",,"0.03623566214807091","7300","262982.5","6170.863309352518",,,"0.049999999999999996",,,"0.3563496583143507","-0.0345771144278607"
Typhoon Financial Services Ltd,TFSL,"Diversified Financials","5.686137","0.3649635036496351",,"0.9999999999999991",,"0.03975535168195719",,,"0","0.3631961259079904","0",,"0","2.739726027397267","0.9999999999999991","10.400000000000007"
AVI Polymers Ltd,AVI,"Commodities Trading","5.686073","3.389830508474584",,"6.2439024390243905",,"0.7582314205079963",,,"191.55707196029778","2.888086642599285","0",,"0","13.253012048192833","6.2439024390243905","0.9793438639125152"
Ushakiran Finance Ltd,USHAKIRA,"Diversified Financials","5.6818685","0.648298217179903",,"13.5",,"0.04175365344467642",,,"0","0.6472491909385116","0",,"0","750.0000000000667","13.5","0.8510638297872342"
Quantum Digital Vision (India) Ltd,QUANTDIA,"Construction & Engineering","5.67545","-0.9546539379474942","1.3333333333333337","0.09061488673139159",,"0.20218579234972678",,,"172.63513513513513","2.0100502512562812",,,,"0.11185682326621935","0.09061488673139159","-0.06105610561056106"
Rajputana Investment & Finance Ltd,RAJPUTANA,"Investment Banking & Brokerage","5.6672","2.5559105431309863",,"56.99999999999999",,"0.36305732484076436",,,"0","2.539682539682536","0",,"0","125.00000000000098","56.99999999999999","0.5415676959619952"
SDC Techmedia Ltd,SDC,"Movies & TV Serials","5.648475","6.730137885751803","1.0904255319148932","9.167938931297709",,"0.3317878875688206",,,"184.25327510917032","6.452628265659424","397.7777777777778","0","397.7777777777778","1.2467913458012434","9.274809160305342","1.3191244239631337"
HDFC Nifty100 Low Volatility 30 ETF,HDFCLOWVOL,"Equity","5.647267751999999",,,,,,,,,,,,,,,
Flora Textiles Ltd,FLORATX,"Textiles","5.64","-5","-0.0476190476190476","0.78125",,"0.29965156794425096",,,"157.03488372093022",,,,,,"0.78125","1.0617283950617287"
UTL Industries Ltd,UTLINDS,"Iron & Steel","5.60235","-2.2075055187637975",,"3.443243243243243","38841.6370137721","0.010279001468428783",,,"33944.99999999999",,"0.8830022075055189","0","0",,"3.443243243243243","0.015167930660888408"
Vaghani Techno Build Ltd,VAGHANI,"Real Estate","5.60106","1.1111111111111114",,"2.749999999999986",,"0.0215633423180593",,,"0","1.1049723756906078","0","0","0","150","115.24999999999999","0.036781609195402305"
Gagan Gases Ltd,GAGAN,"Oil & Gas - Storage & Transportation","5.5803475","136.8131868131868","49.79999999999999","5.583333333333334",,"2.3206106870229006",,,"35.61951754385965","128.35051546391753","42.85714285714287","0","42.85714285714287","225.60975609756096","8.75","5.1525423728813555"
Modern Shares and Stockbrokers Ltd,MODRNSH,"Investment Banking & Brokerage","5.57499975","1.9198664440734574",,"5.420233463035021",,"0.193990855649902",,,"31.338383838383837","1.5807560137457057","0",,"0","5.813953488372095","5.5758754863813245","0.2559241706161138"
Incon Engineers Ltd,INCON,"Industrial Machinery","5.5733048","-38.461538461538474",,"2.2857142857142856",,"0.13384321223709372",,,"1439.142857142857",,"0","0","0",,"2.321428571428571","0.28"
Pradip Overseas Ltd,PRADIP,"Textiles","5.570621045","-38.776860314115616","-22.836940836940844","1.4193849021435212","19479.6665109439","0.05260334890434071","2168.694933920705","575.6387665198238","1119.292732665925",,,"0.16830398517145503",,,"6.3494874184529335","0.2093212775039777"
BKM Industries Ltd,BKMINDST,"Packaging","5.57039425","-15.385874904486405","-5.191528545119705","0.22299721004384218",,"0.021195473426479726","3865.4981549815493","8143.136531365313","1476.781609195402",,"94.87412405917469","0.09442508710801394","15.254347261873868",,"0.3599541650059785","-0.08607043925603482"
Aris International Ltd,ARISINT,"IT Services & Consulting","5.5665","-291.66666666666663",,"1.4285714285714286",,"2",,,"15.208333333333332",,,"0",,,"1.5714285714285714","5.142857142857143"
F G P Ltd,FGP,"Business Support Services","5.5311987149999995","-15.736040609137058",,"30.69230769230769","817.8709288649","0.07123287671232878",,,"7.01923076923077",,"0",,"0",,"30.69230769230769","0.07703703703703704"
Hasti Finance Ltd,HASTIFIN,,"5.5282623","-2.1606387975575387",,"2.4374999999999996","0.9779522984","0.04580152671755725",,,"3.5784313725490198",,"0",,"0",,"2.4374999999999996","0.5964912280701756"
Golden Carpets Ltd,GOLCA,"Textiles","5.51663515","-4.123711340206186",,"0.5573770491803276",,"0.126012601260126",,,"67.78571428571429",,"2452.6315789473747","0","2452.6315789473747",,"5.19672131147541","0.2631578947368421"
Transpact Enterprises Ltd,TRANSPACT,"Health Care Equipment & Supplies","5.491566","-11.111111111111107",,"0.21276595744680854",,"0.30769230769230765",,,"0",,"48.33333333333332","0","0",,"0.23404255319148937","-1.4074074074074074"
RCI Industries & Technologies Ltd,RCIIND,"Metals - Copper","5.48674525","68.77592360374264","-118.83333333333333","0.11413777577667718",,"0.38172608238554906","151.01884448125907","51.54897494305239","177.26047404439996",,,"2.4169169169169167",,,"0.14984241332733003","-0.3733175473579262"
Milestone Furniture Ltd,MILEFUR,"Business Support Services","5.48523","-5.771407016220294",,"80.23529411764706",,"0","114062.5","6205",,,"1.0670731707317074","0.0032","1.0670731707317074",,"94.94117647058823","0"
Oswal Overseas Ltd,OSWALOR,"Sugar","5.4789704","-2.601418955794081","-0.41449275362319","0.106187226864985",,"1.181737094436392",,,"4.743725823190867",,"236.03603603603602","0","168.40840840840846","0.4444444444444408","0.7532009507015256","-7.912653975363938"
Coral Newsprints Ltd,CORNE,"Paper Products","5.456916","11.237785016286647",,"0.12763819095477388",,"2.8988505747126436",,,"42.83901665344964",,,"0",,,"0.2492462311557789","-1.6690933156849768"
Omnipotent Industries Ltd,OMNIPOTENT,,"5.445","0.04721435316336432",,"11.981481481481481","875.4592398763","0.38138642360278247",,,"771.3207547169811","0.04385964912280949","0","0","0",,"12.969135802469136","0.7233848953594175"
Nexus Surgical and Medicare Ltd,NEXUSSURGL,,"5.4445405","127.77777777777781",,"0.7527472527472527","-617.6228121106","1.0716723549488056",,,"13.949044585987261","11.5","0","0","0","9.340659340659338","0.989010989010989","-12.559999999999995"
GCM Capital Advisors Ltd,GCMCAPI,"Investment Banking & Brokerage","5.4208","-20.31963470319635",,"10.47938144329897","1554.7292867966","0.10086533261222282",,,"736.3605898123325",,"1.1255411255411254",,"1.1255411255411254",,"12.268041237113401","0.1796291837226102"
Miven Machine Tools Ltd,MIVENMACH,"Industrial Machinery","5.412307","-145.76271186440678","21.500000000000004","0.1475826972010178",,"3.1760797342192695",,,"10.690376569037657","303.52941176470597",,"0",,"50.58259081562715","0.29643765903307884","-1.893069306930693"
Kotak Nifty MNC ETF,KOTAKMNC,"Equity","5.40821454",,,,,,,,,,,,,,,
Wherrelz IT Solutions Ltd,WITS,,"5.4057","-3.6764705882352957",,"11.153846153846153",,"0.810126582278481",,,"2.8515625",,"0",,"0",,"11.153846153846153","0.9343065693430658"
KMF Builders and Developers Ltd,KMFBLDR,"Real Estate","5.396626","4.042037186742117","16.666666666666668","0.7102137767220903",,"0.12242945958871351",,,"0","2.4050024050024046","4.037005887300253","0","4.037005887300253","3.483146067415728","2.3978622327790977","0.22289943404440576"
First Custodian Fund (India) Ltd,1STCUS,"Investment Banking & Brokerage","5.394","4.526748971193416",,"4.395652173913043",,"0.08866279069767442",,,"665.6762295081968","3.8062283737024223","1.589958158995816",,"1.589958158995816","18.8","4.395652173913043","0.1561100447856686"
Perfect Infraengineers Ltd,PERFECT,"Home Electronics & Appliances","5.3922","1.5686274509803928","1.4814814814814818","1.7875776397515528",,"0.20787809085681427",,,"303.40940525587826","1.1922503725782418","42.65060240963855","0","19.03614457831325","4.687500000000002","2.7664596273291924","0.5038327526132406"
MFS Intercorp Ltd,MFSINTRCRP,"Iron & Steel","5.3801756","84.90566037735852",,"0.09999999999999999",,"3.523809523809524",,,"0","71.42857142857146","73.33333333333316",,"73.33333333333316","103.03030303030332","0.09999999999999999","-26.11764705882353"
Arihant's Securities Ltd,ARISE,"Diversified Financials","5.37","3.740157480314961",,"0.8484848484848486",,"0.10882352941176471",,,"11.097972972972972","3.5664007508212108","0",,"0","56.565656565656575","0.8484848484848486","-73.99999999999993"
Kotak Nifty India Consumption ETF,KOTAKCONS,"Equity","5.369101517",,,,,,,,,,,,,,,
CHD Chemicals Ltd,CHDCHEM,"Commodities Trading","5.3578124","1.554579249746535","1.2432432432432425","3.085422469823584","498.6702355381","0.4590281943611277",,,"636.0311029796133","1.1397423191278484","147.976011994003","0","121.81409295352324","0.2590673575129524","3.615598885793872","0.8912182622874448"
Super Bakers Ltd,SUPERBAK,"Packaged Foods & Meats","5.3542752","9.405940594059407",,"15.304347826086955",,"0.17433414043583534",,,"12.673611111111112","8.899297423887589","0",,"0","127.2727272727282","15.304347826086955","0.2318840579710145"
Unjha Formulations Ltd,UNJHAFOR,"FMCG - Personal Products","5.331795","18.34862385321097","4.9999999999999885","1.03125",,"3.7711015736766806",,,"23.262518968133534","11.560693641618471","0","0","0","20.930232558139465","1.8671875","13.801047120418852"
Haria Exports Ltd,HARIAEXPO,"Commodities Trading","5.32455","-0.42887776983559683",,"21",,"0.02178649237472767",,,"0",,"0",,"0",,"21","0.06103763987792472"
Agio Paper & Industries Ltd,AGIOPAPER,"Paper Products","5.321382","-4.35103244837758","-0.7108433734939759","0.025120772946859906",,"0.00041771094402673353",,,"0",,"44.69230769230769",,"0",,"0.025120772946859906","-0.0010065425264217415"
Khandelwal Extractions Ltd,ZKHANDEN,"Packaged Foods & Meats","5.3165254","17.70334928229665","6.166666666666667","1.569148936170213",,"0.23655913978494625",,,"0","9.319899244332493","57.41626794258374","0","0","10.106382978723403","1.569148936170213","1.1733333333333331"
ADITYA BSL Nifty 200 Quality 30 ETF,NIFTYQLITY,"Equity","5.3081630099999995",,,,,,,,,,,,,,,
SBL Infratech Ltd,SBLI,,"5.28542405","-10.432569974554708",,"9.928571428571429",,"0.10981697171381033",,,"602.8030303030301",,"0.2544529262086514","0","0.2544529262086514",,"13.214285714285714","0.1312127236580517"
Enterprise International Ltd,ENTRINT,"Textiles","5.2797574","1.0546500479386358","0.9166666666666643","7.702479338842974",,"0.6430810568741604",,,"61.00278551532033","0.9450171821305818","8.108108108108109","0","0","3.906249999999978","8.107438016528924","0.8300578034682082"
Atharv Enterprises Ltd,ATHARVENT,"Commodities Trading","5.27","0.8977556109725684","4.499999999999999","3.1705426356589146","377.7858496392","0.11471082313414926",,,"0","0.8434864104967197","2.3517382413087935","0","2.3517382413087935","5.617977528089878","3.527131782945736","0.5765983112183354"
Welcure Drugs and Pharmaceuticals Ltd,WELCURE,"Pharmaceuticals","5.269719","109.99999999999999",,,,"2.6666666666666665",,,"0","109.99999999999999","0",,"0","1099.9999999999836",,"3.9999999999999996"
Blue Chip India Ltd,BLUECHIP,"Asset Management","5.2539123","17.78350515463917",,"0.01948051948051946",,"0.10860774119006353",,,"0","6.872509960159362","0",,"0","11.183144246353322","0.021103896103896083","-0.1594571670907549"
First Fintec Ltd,FIRSTFIN,,"5.24298852","-13.144876325088337",,"0.9682539682539684",,"0.35152246005426596",,,"3.130360205831904",,"4.243394715772618","0","0",,"1.142857142857143","30.68421052631577"
Thirani Projects Ltd,TPROJECT,"Investment Banking & Brokerage","5.235134625","-3.6702127659574466",,"31.77777777777778","95.1380609982","0.040310077519379844",,,"0",,"0",,"0",,"31.77777777777778","0.456140350877193"
Vas Infrastructure Ltd (cn),VASINFRA,,"5.2347724","-3.230730094123629","0.026288553094597364","0.48258838517889374","6396.8218763168","0.06610856421500233",,,"147.83417085427138","0.8519487489099073",,"0",,,"0.7750291963053403","-0.6689075630252107"
Amanaya Ventures Ltd,AMANAYA,,"5.215905","5.4187192118226015",,"41.5",,"5.668367346938775",,,"0.9855985598559855","5.365853658536527","2.538071065989848","0","2.538071065989848","99.9999999999982","89.5","6.478134110787171"
Unishire Urban Infra Ltd,UNISHIRE,,"5.1883605","-1.6182770109471674",,"17.012048192771083",,"0.05278944211157769",,,"335.9659090909091",,"2.094240837696335","0","0",,"17.240963855421683","0.08262910798122067"
Looks Health Services Ltd,LOOKS,"Health Care Equipment & Supplies","5.187","-0.6644518272425247",,"21.999999999999982","1585.9999997885","0.03055463301228828",,,"0",,"0",,"0",,"21.999999999999982","2.24390243902439"
Brawn Biotech Ltd,BRAWN,,"5.1725172","-5.36912751677856","-40.00000000000027","1.180379746835443",,"1.6086799276672694",,,"99.2097571942446",,"0","0","0",,"1.9272151898734176","3.2490869247626004"
Progrex Ventures Ltd,PROGREXV,"Packaged Foods & Meats","5.172314","-1.2629161882893227",,"60.00000000000004",,"0.00112549240292628",,,"0",,"0",,"0",,"60.00000000000004","0.0012070006035003018"
Navoday Enterprises Ltd,NAVODAYENT,,"5.16436","2.5029797377830705",,"1.967302452316076",,"0.8967001434720229",,,"119.428","1.3350286077558782","0",,"0","2.150537634408597","1.967302452316076","2.78706800445931"
Neelkanth Rock-Minerals Ltd,NEELKAN,"Building Products - Granite","5.1597051","5.9620596205962055","3.3846153846153846","37.099999999999994",,"0.08448844884488449",,,"0","5.804749340369393","0",,"0","121.0526315789478","37.099999999999994","0.09014084507042254"
Olympic Oil Industries Ltd,OLYOI,"Paper Products","5.1372","2.102803738317754",,"0.934140061791967",,"0.0000544373222281196",,,"5779683.75",,,,,,"0.934140061791967","-0.000787246604999016"
KOBO Biotech Ltd,KOBO,,"5.122375","6.5977175463623405",,"0.11934357969505849",,"0.00012912389437665442",,,"951463.75",,,"0",,,"0.22980833996693406","-0.00015054006247412595"
Interactive Financial Services Ltd,IFINSER,"Investment Banking & Brokerage","5.12227","19.69504447268106","77.49999999999999","10.64",,"0.4260536398467432",,,"11.816546762589928","19.08866995073891","0",,"0","495.8333333333291","10.64","1.5706214689265534"
Asia Capital Ltd,ASIACAP,"Investment Banking & Brokerage","5.11726","5.232558139534884",,"7.666666666666666",,"0.0979020979020979",,,"0","5.172413793103449","15.990990990990992",,"15.990990990990992","25.64102564102562","7.666666666666666","1.4000000000000001"
S G N Telecoms Ltd,SGNTE,"Electrical Components & Equipments","5.0910237","-4.335260115606938","-15.000000000000002","19.69230769230769",,"0.03247631935047362",,,"7710.625000000001",,"0",,"0",,"19.69230769230769","0.04878048780487806"
Sujana Universal Industries Ltd,SUJANAUNI,"Iron & Steel","5.06523216","20.099716643698795","-59.82027649769586","0.707469924537191","2382.56003794","0.05777433323758475",,,"5791.533067542214",,,,,,"0.707469924537191","-0.15673243743935064"
Raghunath International Ltd,RAGHUNAT,"Real Estate","5.0652026","-1.0752688172043006",,"0.7961165048543688",,"0.0945326278659612",,,"137.5559701492537",,"0","0","0",,"1.9708737864077668","1.1074380165289257"
K Z Leasing and Finance Ltd,KZLFIN,"Consumer Finance","5.0575156","1.7775752051048315",,"0.326027397260274",,"0.07850241545893719",,,"15.910256410256409","1.5240328253223918","23.17477876106195",,"4.148230088495578","3.7283621837549914","0.326027397260274","-0.7442748091603054"
Pushpanjali Realms and Infratech Ltd,PUSHPREALM,"Real Estate","5.055555","-9.337894948681832","-21.0909090909091","0.45839177185600744","1378.0327093251","0.15486425339366514","1121918.7499999998","401317.5","71.05368882395909",,"124.63566967383763","0.0003253355022366816","72.4149895905621",,"1.965404394576905","0.36016837674296237"
Ace Engitech Ltd,ACEENGITEC,,"5.037685","-13.253012048192764",,"0.8444444444444444",,"0.25242718446601936",,,"63.17307692307692",,"0",,"0",,"0.8444444444444444","4.727272727272728"
Aravali Securities and Finance Ltd,ARAVALIS,"Investment Banking & Brokerage","5.0007705","-275.0000000000013",,"0.5869565217391304",,"0.0888585099111415",,,"0",,"3360.000000000032",,"0",,"0.5869565217391304","-0.1699346405228758"
Lakshmi Precision Screws Ltd,LAKPRE,"Industrial Machinery","4.978458485","-0.30465806141262486","-0.009368836291912402","0.26096101433819174",,"0.5767122855369597","531.1109889304304","174.4994868411407","86.21680286006129",,"989.9392558845861","0.6872386518212504","236.97798025816246",,"0.8427835051546392","-10.220730797912008"
Shree Rajasthan Syntex Ltd,SHRAJSYNQ,"Textiles","4.973935263","35.897855622851516","-1.0300610615312356","0.03442819729375818","-423.8881569257","0.41753025868206634",,,"7.2612732095490715",,,"0",,,"0.04986905281536447","-0.32935009828086487"
NB Footwear Ltd,NBFOOT,"Apparel & Accessories","4.968","24.731182795698928",,"0.02105263157894737",,,,,,,,,,,"0.02105263157894737","0"
Sybly Industries Ltd,SYBLY,"Textiles","4.9629059259999995","-17.55905511811023","-3.7796610169491527","0.9408602150537636","2539.0456986338","0.03470239402591698",,,"2933.8607594936702",,"74.70398277717976","0","36.81377825618945",,"1.1034946236559142","1.1366906474820124"
Ashram Online Com Ltd,ASHRAM,"Retail - Online","4.92","-1.9215987701767867","-24.999999999999996","0.9423076923076923",,"0.06734867860187553",,,"80.85443037974683",,"0",,"0",,"0.9423076923076923","-31.599999999999973"
Organic Coatings Ltd,ORGCOAT,"Specialty Chemicals","4.911744","5.578512396694213","0.3624161073825501","0.6015748031496062","45.7414777611","1.031075340934496",,,"94.73222029488291","2.4128686327077737","465.6488549618322","0","256.8702290076336",,"0.8677165354330708","-42.70370370370363"
Fraser and Co Ltd,FRASER,,"4.8965409","5.966850828729283","6.750000000000002","2.0561797752808992",,"0.6913113869400971",,,"414.57845433255267","3.5340314136125666","5.620915032679738","0","4.836601307189542","4.456094364351246","2.07223113964687","2.1350000000000002"
Voltaire Leasing and Finance Ltd,VOLLF,,"4.896302","1.3353877760657422",,"0.06131078224101479",,"0.031917015759026536",,,"0","1.0743801652892562","0","0","0","4.0169133192389","0.06553911205073995","-0.14814814814814814"
Chemo Pharma Laboratories Ltd,CHEMOPH,"Pharmaceuticals","4.8825","0.6926406926406926",,"57.27272727272728",,"0.02642007926023778",,,"0","0.6861063464837049","0",,"0","45.45454545454546","57.27272727272728","0.03510825043885313"
Adline Chem Lab Ltd,ADLINE,,"4.87305","-143.38983050847457",,"0.0932642487046632",,"0.19029495718363468",,,"301.125",,"49.81132075471699","0","0",,"0.22797927461139894","-0.7142857142857142"
Innocorp Ltd,INNOCORP,"Plastic Products","4.8283712","1195.555555555555",,"0.0959409594095941","758.7849391062","2.103186646433991",,,"12.904040404040403","170.25316455696202",,"0",,"95.07389162561579","0.10701107011070111","-2.547794117647059"
Mayur Floorings Ltd,MAYURFL,"Building Products - Granite","4.81764","2.6694045174537933","1.8571428571428534","0.89375",,"0.4788069073783359",,,"123.26229508196722","2.009273570324571","25.10917030567685","0","6.550218340611352","1.0582010582010448","1.3625","4.039735099337747"
Jayatma Enterprises Ltd,JAYATMA,"Business Support Services","4.8","5.2249637155297535","18","13.01923076923077",,"0.11297071129707113",,,"2.253086419753086","4.858299595141701","5.736434108527131",,"4.186046511627906","37.49999999999999","13.01923076923077","0.13333333333333333"
Gretex Industries Ltd,GRETEX,"Apparel & Accessories","4.79094","21.68949771689494","13.571428571428548","1.3888888888888888",,"4.392307692307693",,,"15.980735551663749","15.833333333333307","18.80733944954129","0","0","40.85365853658525","3.5555555555555554","6.058355437665783"
Parker Agro Chem Exports Ltd,PARKERAC,,"4.788558","27.05882352941178","23.000000000000018","0.5939086294416243",,"0.9416846652267817",,,"43.950688073394495","15.265486725663727","5.063291139240506",,"0","30.697674418604663","0.5939086294416243","-6.6060606060606055"
