Name,Ticker,"Sub-Sector","Market Cap","PE Ratio","Dividend Yield","Dividend Yield vs Sector","Dividend Yield vs Sub-sector","Enterprise Value","EV / Invested Capital","EV / Revenue Ratio","EV / Free Cash Flow","EV / EBIT Ratio","EV/EBITDA Ratio","Sector PB","Sector Dividend Yield","Sector PE","Price / Free Cash Flow","PB Premium vs Sub-sector","PB Ratio","PB Premium vs Sector","PE Premium vs Sub-sector","PE Premium vs Sector","Forward PE Ratio","Price / Sales","Price / CFO","PS Ratio","PS Premium vs Sub-sector","Forward PS Ratio"
Bajaj Finserv Ltd,BAJAJFINSV,"Insurance","256925.98287309","40.03658604160797","0.04959608809317756","-1.048224518273148","-0.2034405148434042","495004.47287309","1.7077184307316509","6.031255913904783",,"29.445044614674323","28.303874100536166","2.356395732210513","1.0978206063663256","15.462357448790888",,"-43.10330561468353","3.3109837623957956","40.5105143052433","91.12216434000803","158.92937848709943","29.309123921924648","3.1304491950245636",,"3.1304491950245636","222.79224564701875","2.65791836882517"
Avenue Supermarts Ltd,DMART,"Retail - Department Stores","248687.40293222002","104.55596273810903",,,,"249030.08293222002","17.384505291317243","5.795588970911985",,"79.6259257976722","66.11938894272731","6.227419483210649","0.6319853759527617","62.005469627004246",,"2.207783230641062","18.181708065514492","191.96215405968786","-0.8007124645833624","68.6237736236312","86.17303073158686","5.787613900570413","181.2128122798266","5.787613900570413","9.367469646641162","4.7360248187812"
UltraTech Cement Ltd,ULTRACEMCO,"Cement","237358.1041836","46.87203378059859","0.4621494692051861","-2.871016469537607","-0.01583748374145677","243331.3241836","3.941800469222842","3.8170882861158226","67.5235730949454","30.268967813488544","22.268894933595437","2.8765341010688186","3.333165938742793","20.57991125317835","65.86602588586572","95.98389412950763","4.706478343574473","63.61628884655709","22.41506061594253","127.75624833347959","32.03817541111981","3.7233876161799238","25.568454998858158","3.7233876161799238","81.29497862263482","3.4085153431293285"
Tata Motors Ltd,TATAMOTORS,"Four Wheelers","223269.76137782997","92.47843522436578","0.29754090338986894","-0.3344444725628928","-0.3256117377947897","308807.05137783","1.6539134076015078","0.8759614723550121","19.111901799858764","23.248238645687845","8.095951916644806","6.227419483210649","0.6319853759527617","62.005469627004246","13.818045071484178","-12.493386009636954","4.244711811532649","-31.838350973841614","-18.14904408661671","49.145608896557945","17.8034188034188","0.6333265643911298","6.309192333161146","0.6333265643911298","-36.689952351640905","0.4870985958662126"
Nestle India Ltd,NESTLEIND,"FMCG - Foods","220027.8950907","92.04185494817033","0.9640349243561233","-0.5642606860272465","0.06246079597881016","219135.5150907","80.27853532478046","12.504608727424309","100.17577752362276","64.25243952297879","57.46234219839783","9.928239214782378","1.5282956103833698","47.84176145098868","100.58372080159636","336.9908235473426","89.47242162628041","801.1912353306608","26.28435439364822","92.38809808970407","74.85377373750444","12.555530928380918","80.37754210726851","12.555530928380918","209.77209397413435","11.496079243481487"
Oil and Natural Gas Corporation Ltd,ONGC,"Oil & Gas - Exploration & Production","211097.08507668","5.956383352501991","6.704410435065486","5.832601905467487","0.5286676398216787","344695.41507667996","0.8504410659612047","0.4974409448448269","7.7385006433498305","6.766678505599902","4.565673323605107","1.6511147325992133","0.8718085295979987","18.94172837550484","4.739183804669295","-1.2602923202152356","0.7450629810211379","-54.87515396048541","10.159135035657286","-68.55417185580227","4.473962463653185","0.3046409347544488","2.7063714977156423","0.3046409347544488","-6.913442197902388","0.3348860793140003"
Wipro Ltd,WIPRO,"IT Services & Consulting","205402.03799548","18.097095858632592","0.26717932278358236","-2.3779176528314094","-2.584202172862012","182816.33799548","1.9204728268501807","1.9709955117012548","15.79174877084834","11.590166862913508","9.564725535507698","7.03938004682387","2.645096975614992","26.239576758295822","17.74271061662477","-63.22769599991155","2.6426153912869177","-62.45954368553732","-29.116166614085333","-31.031296635106468","17.765350877192983","2.2144984382817645","15.727447568968078","2.2144984382817645","-41.79783847874483","2.349080745904265"
JSW Steel Ltd,JSWSTEEL,"Iron & Steel","192865.28025471498","46.54084948231539","0.5324728126823615","-2.8006931260604313","-0.6301334678096","254310.280254715","1.7195675239682675","1.5175364764186572","29.782208719371706","20.252471151924425","12.695835467760721","2.8765341010688186","3.333165938742793","20.57991125317835","22.586401247770812","43.693444389463764","2.875496187003742","-0.03608210536044202","96.18032103663289","126.14698824382756","14.68704379562044","1.1508779650122327","8.269316994156625","1.1508779650122327","26.8742530109105","1.4308501170289292"
Mahindra and Mahindra Ltd,M&M,"Four Wheelers","187532.93543796","18.239841991728838","1.0381867640759515","0.40620138812318973","0.4150341228912928","264956.75543796003","1.6629541511973718","2.0867352112601916",,"13.32115072491256","10.927520789927225","6.227419483210649","0.6319853759527617","62.005469627004246",,"-42.36802445608491","2.7955729990896225","-55.10864481465252","-83.85625255109507","-70.58349513123414","20.622178959790382","1.4769639634306517",,"1.4769639634306517","47.64367098607287","1.9137297977022225"
NTPC Ltd,NTPC,"Power Generation","182200.35665786001","10.773086060816375","3.8584353379457155","-3.5106240430695785","-16.034030688215186","392209.24665786","1.1211080798968764","2.1940924176586374","22.613788242483047","11.18248567104195","7.865295385973152","2.1794493763134266","7.369059381015294","17.59393783266925","10.50520944693582","-17.720362418913673","1.3095300949325523","-39.91463581743553","-4.514372082606783","-38.7681929805822","9.672841735899684","1.0192631215205408","4.360087916091684","1.0192631215205408","-22.412547922921632","1.0116018123492732"
Power Grid Corporation of India Ltd,POWERGRID,"Power Transmission & Distribution","169573.25912384","10.999023107029066","6.067461949814891","-1.3015974312004026","1.6843765812848854","299220.70912384003","1.418492434269088","6.386207538742838","16.479361420687","10.946207398854824","7.357474995016836","2.1794493763134266","7.369059381015294","17.59393783266925","9.339123059256607","3.4155432542784223","2.2239953047916687","2.04390746407665","-20.246545297664518","-37.48401744033924","11.011467889908257","3.6191680347153437","6.491210186216865","3.6191680347153437","71.49148260888347","3.5505885634454137"
Adani Ports and Special Economic Zone Ltd,ADANIPORTS,"Ports","154925.1651354","29.175124974181667","0.6817398671654953","0.002097556489087604","-0.15898541989737225","192397.43513539998","2.2274022185800697","8.568831712199213","31.795710684162252","24.50370236716053","17.064058935238197","5.199201697435677","0.6796423106764077","40.413738273540055","25.603021811983044","1.573072547590026","3.997231164344401","-23.1183670693927","1.7007554997378553","-27.808893162245784","19.67750677506775","6.899923936593363","15.808335438939126","6.899923936593363","0.5595712573910996","6.394486005715787"
Tata Motors Ltd,TATAMTRDVR,"Four Wheelers","151860.114896325","-11.28954813564435",,,,"151860.114896325",,"0.6015740537905078",,,"7.172483062841831","6.227419483210649","0.6319853759527617","62.005469627004246",,,,,"-109.99217065568575","-118.20734235795159","-40.25432554823358","0.6015740537905078",,"0.6015740537905078","-39.864069895586084",
Adani Green Energy Ltd,ADANIGREEN,"Renewable Energy","150015.79582899","154.02032425974332",,,,"201282.79582899","3.269010699965732","23.15724756431086","51.75695444304191","46.4106054482338","35.70743229182012","2.1794493763134266","7.369059381015294","17.59393783266925","38.57438823064798","542.6988161459777","20.410312357685715","836.4893986301295","343.11133342054734","775.4170085434265","150.10886469673406","17.259065327771513","20.649111607569168","17.259065327771513","130.80965226211987","14.288727654560239"
HDFC Life Insurance Company Ltd,HDFCLIFE,"Insurance","146270.44267332","106.90095789847035","0.27919875781882086","-0.8186218485475047","0.026162154882239108","146051.89267332002","10.474820784509086","2.0385667640920992","21.49212618066396","101.33133472093073","96.26029334017844","2.356395732210513","1.0978206063663256","15.462357448790888","21.524286696291718","93.45165171296071","11.257513016354773","377.74288768526173","410.31180386716017","591.3626091785228","77.72300197192901","2.041617246753689","21.25044749342527","2.041617246753689","110.51873861384796","1.768735804431164"
LTIMindtree Ltd,LTIM,"IT Services & Consulting","144778.97431782","32.84235971186625","1.2258964634628893","-1.4192005121521027","-1.6254850321827055","137466.27431782","8.108573857314255","4.074294064825918","63.780575473400454","23.135070317208307","20.626335311619606","7.03938004682387","2.645096975614992","26.239576758295822","67.17346741419755","21.368286234224446","8.722045298437274","23.90360003893545","28.63900219137734","25.163450669923304","29.890838664240864","4.291031518108233","46.784390330840814","4.291031518108233","12.77827303572713","4.087252068526796"
Coal India Ltd,COALINDIA,"Mining - Coal","141681.12423773","5.030362807342324","10.548064375815573","7.21489843707278","0","109409.69423773001","2.3116122497353193","0.7555784005610536","3.7643989000165843","2.828211318401752","2.5232636108146163","2.8765341010688186","3.333165938742793","20.57991125317835","4.874744161835887","0","3.233486407796505","12.40911090172912","0","-75.55692662879953","6.211021505376344","0.9784434367271934","3.4482772073004666","0.9784434367271934","0","1.062349108020674"
Tata Steel Ltd,TATASTEEL,"Iron & Steel","140364.352445","16.022596279279536","3.1321678393541497","-0.20099809938864333","1.9695615588621882","210363.192445","1.1067770728526687","0.8585720438189974","27.8974446886782","8.574416558244913","6.211079991242739","2.8765341010688186","3.333165938742793","20.57991125317835","18.61450529003698","-33.308943462929435","1.334576393477132","-53.604708076248755","-32.461093493709896","-22.144483121592582","11.645129224652088","0.5728802056925532","6.473450840240408","0.5728802056925532","-36.84495631019673","0.6241714431485316"
Hindustan Zinc Ltd,HINDZINC,"Mining - Diversified","139731.29933","13.293815938540577","22.830359842757783","19.497193904014992","1.1402599788189427","121760.29933000001","3.2797387024915827","3.4320911951405138","12.52291466934074","7.794654588694707","6.447460912364311","2.8765341010688186","3.333165938742793","20.57991125317835","14.371212519798418","11.753550076497657","4.076056688252969","41.70027349018563","7.422060811319649","-35.40391999267009","12.93503937007874","3.9386447368717765","11.010267065637066","3.9386447368717765","10.247573904401122","4.278739759375925"
Bajaj Auto Ltd,BAJAJ-AUTO,"Two Wheelers","137699.78348391","22.7219491542224","2.876840407278406","2.2448550313256446","0.544604404302381","132552.19348391003","4.495461659278135","3.4724807113217775","31.808302293593815","16.81816426639","16.22954272552754","6.227419483210649","0.6319853759527617","62.005469627004246","33.043559851390135","22.742191156337558","4.689799533195965","-24.691125339479107","-12.084920434275901","-63.354927733138766","20.227263267429763","3.6073325497937114","26.092254071858974","3.6073325497937114","41.30744654400111","3.3652703894410956"
Indian Oil Corporation Ltd,IOC,"Oil & Gas - Refining & Marketing","135846.31324446","13.873023741994617","3.041281070517743","2.1694725409197444","2.789147392817678","259624.03324445998","0.9718423633604575","0.30658811421204074","13.224135646109858","11.498448041191292","7.260159598112425","1.6511147325992133","0.8718085295979987","18.94172837550484","6.919429033278848","-46.90166834084909","1.0053258424186498","-39.112296524902995","-49.446800235484204","-26.759462141084214","6.108125197597218","0.16041991367209413","5.528876219589236","0.16041991367209413","-78.62850031742362","0.1699791442430262"
Pidilite Industries Ltd,PIDILITIND,"Diversified Chemicals","133123.7627187","104.55430019139989","0.4199980868039726","-2.9131678519388204","-0.08994249385081482","133209.80271869997","18.97997314484415","11.236260651832293","229.4228729461102","75.22237685145234","65.27908317996487","2.8765341010688186","3.333165938742793","20.57991125317835","229.27468907686477","320.42948527321664","20.162293807857804","600.9231630651001","200.8971619842311","408.0405785289895","72.11379879054425","11.229003168923734","139.3426240291196","11.229003168923734","236.42866718085975","10.163908694063979"
Siemens Ltd,SIEMENS,"Conglomerates","132729.26","86.02583446756118","0.2683057639287675","-0.4113365467476402","-0.022599023963720932","126152.76000000001","10.858575633941022","7.588409807271241","153.37721580547114","62.17178059238092","53.76897110220788","5.199201697435677","0.6796423106764077","40.413738273540055","161.3729604863222","66.81875690372544","11.424646662879375","119.73847770734072","71.10307330984315","112.86284848309757","70.41603053435115","7.9840030316883634","135.64564128768524","7.9840030316883634","80.46754074498543","6.842852915990981"
SBI Life Insurance Company Ltd,SBILIFE,"Insurance","131521.880924775","76.44087768865833","0.19015287702815206","-0.9076677293381735","-0.0628837259084297","128317.660924775","11.04063313788524","1.5573716704508342","5.890132742692399","67.32901723908999","67.32901723908999","2.356395732210513","1.0978206063663256","15.462357448790888","6.037215233136594","94.4623547850965","11.316328761216548","380.23889224246744","264.90488906130156","394.36754997948765","66.015","1.5962607946596787","6.018773661504425","1.5962607946596787","64.59638040618297","1.6853874304505332"
Hindustan Aeronautics Ltd,HAL,"Aerospace & Defense Equipments","128872.9425","22.113746261408817","1.0378827192527245","0.3582404085763168","0.11050662436861103","114578.24250000001","5.916418209091637","4.006169221113654","13.428905582492694","17.446329027768687","13.718429348645978","5.199201697435677","0.6796423106764077","40.413738273540055","15.104286286905737","-6.097598034911799","6.671519546634862","28.318152187197395","-14.400480638616715","-45.2816116348057","25.578","4.505976042334998","12.845187724638635","4.505976042334998","-12.268233742125956","4.476819405914681"
Britannia Industries Ltd,BRITANNIA,"FMCG - Foods","122610.39305436001","52.80901771250385","1.4144410502224796","-0.11385456016089024","0.5128669218451665","124100.46305436","24.49286789578432","7.344343873464708","165.61302353318922","38.75874506284141","36.20432555600419","9.928239214782378","1.5282956103833698","47.84176145098868","163.62451364448717","131.6056079165976","47.42047998698948","377.6323269526389","-27.54434695235515","10.382678460958974","54.48389322294751","7.25616058867922","94.35052408147625","7.25616058867922","79.02517006961854","6.944264240996791"
DLF Ltd,DLF,"Real Estate","121797.71249373001","59.827054564344756","0.8129255156996239","-0.3770649396624203","-0.3770649396624203","124824.34249373002","3.077250866940772","20.7620485374143","46.51740615181915","65.88566342249915","61.09287070401186","2.9448967889855644","1.1899904553620442","53.25841422911162","45.38949332513351","13.68036728566044","3.3477694859024103","13.68036728566044","12.333525941977154","12.333525941977154","45.48095545513234","20.258628790036493","43.01040055290591","20.258628790036493","137.548624599536","17.319683711294612"
Indusind Bank Ltd,INDUSINDBK,"Private Banks","115540.98603021001","15.523171841713092","0.9386525643085935","-0.15916804205773216","0.19844145638234978","46956.286030210016","0.9777186211038604","1.054233466751638","2.8882152622640462","4.727687048899589","4.727687048899589","2.356395732210513","1.0978206063663256","15.462357448790888","7.106763917716876","-19.870937740688873","2.4057816981044584","2.095826486988956","-22.050373207811273","0.3933060862395166","11.566568668626628","2.5940546953855006","6.930162505958127","2.5940546953855006","-23.07105924009717","3.518832999528771"
Grasim Industries Ltd,GRASIM,"Cement","115519.78308401999","16.920372606875965","0.5698551437905728","-2.76331079495222","0.09186819084392989","208731.90308402","1.0933014127151373","1.7186923490029362",,"10.049469490488407","8.243095165909684","2.8765341010688186","3.333165938742793","20.57991125317835",,"-58.59743417737917","0.9942668007393322","-65.43525069388548","-55.80929029001476","-17.78209148368998","12.984743001036883","0.9511864952674018","16.414539382325064","0.9511864952674018","-53.68590297279714","4.264360343710557"
Tech Mahindra Ltd,TECHM,"IT Services & Consulting","114557.10051135","23.71144423061082","3.8404945746371295","1.1953975990221375","0.9891130789915348","110729.60051135","3.556446319446987","2.0409030012118654","24.299859662778704","16.353266162270536","12.687000218995626","7.03938004682387","2.645096975614992","26.239576758295822","25.139813138902298","-43.8601031855333","4.034453630830754","-42.68737297894468","-7.125536864508702","-9.634806807185699","20.30826446280992","2.1114492345682994","20.55942220232412","2.1114492345682994","-44.50621085575199","1.9242284283051596"
Varun Beverages Ltd,VBL,"Soft Drinks","108198.58140365999","72.25618653537059","0.2101158481476262","-1.3181797622357436","0","111910.23140365999","12.298773686290154","8.470353928791953",,"50.23509644510779","39.33686409588318","9.928239214782378","1.5282956103833698","47.84176145098868",,"0","20.74562148593133","108.95569735107418","0","51.031618284776535","55.15562913907285","8.189423501203073","60.44512181564554","8.189423501203073","0","6.643710329706362"
Godrej Consumer Products Ltd,GODREJCP,"FMCG - Personal Products","107752.00103928","63.29194285873388",,,,"107504.26103928","8.107245255132813","7.9725030768400185","91.56702102915548","46.56948586695087","42.245343780663035","9.928239214782378","1.5282956103833698","47.84176145098868","91.77803418873133","-32.733269246249044","9.32439025152281","-6.082135514628647","11.319802925528187","32.29434063286547","50.25768321513003","7.990875445462083","74.28252413829047","7.990875445462083","-2.648594356271469","7.121928864504992"
Interglobe Aviation Ltd,INDIGO,"Airlines","103573.37267535999","-338.7185972769959",,,,"122224.60267535997",,"2.187213615462169","70.09497199940355","43.22938535213539","15.412316612111487","5.199201697435677","0.6796423106764077","40.413738273540055","59.398619415816945","0","-17.29664911095748","-432.6789402974776","0","-938.127359029204","19.732368225686713","1.8534491907213524","49.54288889942504","1.8534491907213524","0","1.6277648598031873"
Vedanta Ltd,VEDL,"Metals - Diversified","103245.35816902","9.76407775383204","36.57113566131222","33.237969722569424","5.96677171832971","157987.35816901998","1.3613145333593553","1.0468839997417037","8.195215176316006","5.961562136108825","4.263475770968803","2.8765341010688186","3.333165938742793","20.57991125317835","5.355605258274717","11.79884949504241","2.088845330872195","-27.383258550765873","-5.406209312990843","-52.55529708698777","9.248376623376624","0.6841427995720685","3.122496844670195","0.6841427995720685","-7.513908387028348","0.7758548544103396"
Dabur India Ltd,DABUR,"FMCG - Personal Products","102370.44294367","59.965698938974306","0.8979988214624045","-0.6302967889209653","0.012189051225475644","102950.01294367","9.698340019676467","8.596877312569728","105.1218299504462","44.82089621914128","39.47651461864426","9.928239214782378","1.5282956103833698","47.84176145098868","104.5300334344252","-21.780203065440446","10.842684100149025","9.21054444382353","5.469503489210968","25.341745621983325","52.83783783783784","8.548480114341377","68.77746547951196","8.548480114341377","4.144603545434284","8.106707015476935"
Bank of Baroda Ltd,BANKBARODA,"Public Banks","101875.8349263","6.83491901660494","2.799256885122024","1.7014362787556983","0.7745513417219301","497.0249263000005","0.004686734625311064","0.004486676199547965",,"0.024169027184658656","0.02199575712502878","2.356395732210513","1.0978206063663256","15.462357448790888",,"-11.235325226204656","0.9606459913106447","-59.23239979689356","-26.970109927524543","-55.79639754648531","6.217681531856217","0.9196397598719529",,"0.9196397598719529","-4.945688079920609","1.8071719800521544"
Hindalco Industries Ltd,HINDALCO,"Metals - Aluminium","97396.69454335999","9.646102262390809","0.6850399478423436","-2.6481259909004495","-0.3124008844617766","139049.69454335998","0.9745016717829108","0.619350202189489","12.1845158204837","8.234126520007104","5.800262568029032","2.8765341010688186","3.333165938742793","20.57991125317835","8.53458592213109","0.09267582070543824","1.245450174463057","-56.70309717516327","-1.4964254661656828","-53.12855267584757","9.4492600422833","0.43382089156051645","5.784338671063071","0.43382089156051645","-8.184556471664877","0.46471535042110795"
Divi's Laboratories Ltd,DIVISLAB,"Labs & Life Sciences Services","96123.5181322","52.717216450876926","0.8285232953133199","0.019433185360738903","0.1610417163383372","93308.3281322","7.95340624573917","11.502264885006108","77.8477624997497","39.382234471025185","34.39963728108594","4.871098330521277","0.809090109952581","37.97941699676498","80.19649435357918","8.12664053991903","8.195944991652583","68.25661145656856","3.131998498497898","38.80470165028411","49.35838926174496","11.849297799750252","50.27906587101161","11.849297799750252","24.4744686417721","11.464252053740458"
Cholamandalam Investment and Finance Company Ltd,CHOLAFIN,"Consumer Finance","94621.04146488","35.50707974740792","0.1738925810292112","-0.9239280253371144","-0.44799202270939587","188971.44146488","1.6917220346065835","14.419147971581591",,"52.28018709310876","50.58555375858745","2.356395732210513","1.0978206063663256","15.462357448790888",,"50.6428234976531","6.5955933295376425","179.90176859429198","34.92724089594217","129.6356158173311","28.674333842289315","7.2198994066562445",,"7.2198994066562445","19.75275110235091","10.038266107817085"
ABB India Ltd,ABB,"Heavy Electrical Equipments","93394.37811375","91.9027957389076","0.12479295713929163","-0.5548493535371161","-0.08856599479793285","89785.23811375","18.056357589492208","9.881429555587228","156.4257258332172","65.59364565845519","60.93290043077416","5.199201697435677","0.6796423106764077","40.413738273540055","162.7136452729189","209.8778119360758","18.90800280068875","263.6712691876227","-0.2892335759294203","127.40483722852927","90.59122564113163","10.27863808803072","125.87861297914925","10.27863808803072","125.57781600352536","8.799173416987138"
Bharat Electronics Ltd,BEL,"Electronic Equipments","91737.72430395","30.7388786779173","0.956219920318725","-1.6888770552962669","0.30613748149735154","84243.02430394999","6.818553529790035","4.676208826746132","23.063472730544312","21.393097851104393","19.29223673453286","7.03938004682387","2.645096975614992","26.239576758295822","25.115319877554985","-14.817403723957876","7.456975363404476","5.932274061108879","-25.003248914577014","17.147006451615084","27.64130434782609","5.092228818708493","21.804831766332637","5.092228818708493","-9.459339145171732","4.512923635163762"
Adani Power Ltd,ADANIPOWER,"Power Generation","91486.59168052","8.528914150239027",,,,"131181.98168052","1.8162912645923117","3.0478716725662234","25.291261879661064","11.916751301804105","9.165950362951614","2.1794493763134266","7.369059381015294","17.59393783266925","17.63817956573257","91.32325627818048","3.045025103688149","39.71533988272109","-24.40525226553328","-51.52356322186078",,"2.1255921554971917","10.851819717208762","2.1255921554971917","61.80245906868958",
Eicher Motors Ltd,EICHERMOT,"Trucks & Buses","89133.0888383","30.58851206212209","1.135005518809411","0.45536320813300335","-0.1407677850714304","86093.6388383","6.770651331172227","5.6078074027419715","97.1481238513445","22.49255779350255","19.774094444538875","5.199201697435677","0.6796423106764077","40.413738273540055","100.57784141264487","18.93132178797518","7.069566056337246","35.974068092493134","-8.658990716991394","-24.31159954794581","25.341651587307595","5.805785446651547","58.369845477721604","5.805785446651547","141.41698179242186","5.440455987992854"
Shree Cement Ltd,SHREECEM,"Cement","87145.65024066","68.58082178378817","0.41402810008715285","-2.91913783865564","-0.06395885285949005","86352.06024066001","4.034835675631249","4.7157515582175265",,"49.122002969810595","25.259628337104843","2.8765341010688186","3.333165938742793","20.57991125317835",,"94.29599298014833","4.665944042320592","62.207152023224474","79.11161045520063","233.24158175461804","40.13728335614519","4.759090110519069","33.925446032163634","4.759090110519069","131.72423308829488","4.475915832856288"
ICICI Prudential Life Insurance Company Ltd,ICICIPRULI,"Insurance","86073.54951852","105.8064530037136","0.10027968434301437","-0.9975409220233112","-0.15275691859356738","86498.32951852","7.661825260818882","1.6837657421709709",,"79.75504081740884","74.03713870335845","2.356395732210513","1.0978206063663256","15.462357448790888",,"46.59838693255303","8.53098556903798","262.0353513811172","405.0869791493571","584.2840967435232","69.48992257225605","1.6754970274346215","961.8231033469661","1.6754970274346215","72.76672271829739","1.939471942127872"
Dr Reddy's Laboratories Ltd,DRREDDY,"Pharmaceuticals","85459.47466546501","18.96023665286647","0.7794472252579643","-0.029642884694616733","-0.2039291577591671","80626.874665465","3.2730845914053335","3.1296579742981967","20.152184424870654","13.02260828347278","10.834761091912252","4.871098330521277","0.809090109952581","37.97941699676498","21.36006265226949","-14.834344067237865","3.6699779982678513","-24.658100714729127","-43.85346780459892","-50.07759952059962","20.031667977970105","3.3172428855247227","14.515409709633122","3.3172428855247227","-14.50176584846453","3.1981424093541624"
Adani Transmission Ltd,ADANITRANS,"Power Infrastructure","83126.51473716","66.16614642423572",,,,"115733.16473716","2.4608359668390527","7.779836887851875",,"25.757460676526037","18.969757846289014","2.1794493763134266","7.369059381015294","17.59393783266925",,"110.90030154730451","6.514622247913989","198.9113818708456","203.94652691420376","276.07354904582706","78.13684210526316","5.587946438511863","22.008666884783917","5.587946438511863","224.0202196320156","6.184037241713095"
Ambuja Cements Ltd,AMBUJACEM,"Cement","82781.54959701","32.04364387900046","0.5996641880546892","-2.7335017506881036","0.12167723510804634","87401.58959701001","2.2251321713893435","2.201398330922334",,"22.27138220131278","15.694136819680503","2.8765341010688186","3.333165938742793","20.57991125317835",,"-11.056798174539303","2.1359370118601895","-25.746160594218203","-16.312045981090293","55.70350855644075","29.72211322370064","2.085032617304439","112.64021879525663","2.085032617304439","1.522050011415832","2.4777191264044065"
Bajaj Holdings and Investment Ltd,BAJAJHLDNG,"Asset Management","82450.6839484","16.998318520158662","1.6602775228119433","0.5624569164456177","-0.3630684869799077","89884.12394839998","1.7400624006455045","17.30417682802116","52.08711149329237","17.935537183084534","17.81516993766562","2.356395732210513","1.0978206063663256","15.462357448790888","47.7794940737693","-13.137254035920197","1.5990311628787361","-32.1408055098326","-23.168542000450877","9.933550407527811",,"15.873116986192716","47.724182530257856","15.873116986192716","10.73410788442153",
Cipla Ltd,CIPLA,"Pharmaceuticals","82393.39818251999","29.406154438408073","0.8323384466809051","0.02324833672832405","-0.1510379363362263","79601.41818251999","3.589989797688737","3.4268755322656537","30.327238092206873","19.190821883540785","14.962672590699247","4.871098330521277","0.809090109952581","37.97941699676498","31.39095082675302","-9.457305434889767","3.901686581503955","-19.901297063604567","-12.920200989716887","-22.57344434509662","23.893846332135823","3.5470714806171877","24.77326383310382","3.5470714806171877","-8.578190241842714","3.3138046598050113"
Bharat Petroleum Corporation Ltd,BPCL,"Oil & Gas - Refining & Marketing","82074.49153718","38.5136395378707","1.0378159884355056","0.1660074588375069","0.7856823107354409","139929.73153718002","1.2017343511625147","0.2934292021628959","11.118770880983712","21.309604574908082","10.817639096735826","1.6511147325992133","0.8718085295979987","18.94172837550484","6.521612358933651","-16.484353509162567","1.5812255308226741","-4.2328495044386365","40.34342832722639","103.32695504004779","7.107012452017601","0.1721081881964527","4.035994534576996","0.1721081881964527","-77.07136224416803","0.17666195695919362"
Havells India Ltd,HAVELLS,"Electrical Components & Equipments","79726.4389797","74.39041454442815","0.5893682315594727","-0.09027407911693497","-0.05092135971806511","77898.49897970002","11.37445137725504","4.528729732509117",,"51.85903854532262","43.31809606887655","5.199201697435677","0.6796423106764077","40.413738273540055",,"58.08394258542805","12.033362108188875","131.44634135128683","52.37498331245262","84.0720945954498","53.364583333333336","4.634999382575159","141.12622622218683","4.634999382575159","33.31443668503039","4.192279764595089"
SBI Cards and Payment Services Ltd,SBICARD,"Payment Infrastructure","79092.045273925","35.02018856744833","0.29812495230507846","-0.7996956540612472","0","100968.11527392501","3.2851013391153647","7.0677899793236865",,"33.31654285296992","31.608047656798828","2.356395732210513","1.0978206063663256","15.462357448790888",,"0","10.201870996417377","332.9438751294586","0","126.48673517883785","29.535063656186253","5.53646033220178",,"5.53646033220178","0","5.120675038221641"
Tata Consumer Products Ltd,TATACONSUM,"Tea & Coffee","77790.79051275","64.62263597925683","1.0091359646503852","-0.5191596457329846","0.08501699683359676","76689.32051274998","4.095137935803111","5.402642415926839","66.7130508836143","40.776575201385626","35.10130012483979","9.928239214782378","1.5282956103833698","47.84176145098868","67.67123415692365","25.21167827535218","4.542029284536939","-54.251411692677486","-96.12915747817934","35.07578738600429","55.29220779220779","5.480239250819667","53.23432755493434","5.480239250819667","100.98487722330913","5.19793818074593"
Apollo Hospitals Enterprise Ltd,APOLLOHOSP,"Hospitals & Diagnostic Centres","74509.2092574","90.96806043122065","0.28946352759552296","-0.519626582357058","0.06409115199157325","77294.5092574","7.7715728505902","4.627640607191972","79.6193956091883","52.1710286842247","36.86308148483401","4.871098330521277","0.809090109952581","37.97941699676498","76.75031855933251","56.96654126191342","12.67659275863008","160.2409538563658","62.19246235643229","139.51937029199038","63.51611912803194","4.460884035385705","45.767327553685504","4.460884035385705","-8.817448996261387","3.7885829650473934"
Mankind Pharma Ltd,MANKIND,"Pharmaceuticals","72919.1137332","56.88628357142859",,,,"72672.86373320002","10.10836313189733","8.174289148679142",,"42.35755885830858","35.595685648259725","4.871098330521277","0.809090109952581","37.97941699676498",,"167.9038654233986","11.54457487571066","137.00147466485708","68.45610160340782","49.78187678940427","42.17612977983778","8.201987502637671","79.27886422100939","8.201987502637671","111.39707649039345","7.335126643350875"
GAIL (India) Ltd,GAIL,"Gas Distribution","71076.82714083","12.65613018889421","3.7483821973667357","-3.6206771836485583","1.7772087844459465","77679.69714083","1.0565621653628248","0.5223514375131967","29.232455807124495","10.19025430356659","7.523814412580348","2.1794493763134266","7.369059381015294","17.59393783266925","26.74766103346241","-55.189358342110125","1.1053000342557229","-49.28535407758103","-36.18847459677223","-28.06539212959073","8.730158730158731","0.47795092150758156","7.381852082270614","0.47795092150758156","-57.12419763198894","0.5571527215553039"
