Name,Ticker,"Sub-Sector","Market Cap","Retail Investor Holding","Pledged Promoter Holdings","No. of Shareholders","MF Holding Change – 3M","Mutual Fund Holding","Insider Trades - 6M Cumulative","Insider Trades - 3M Cumulative","Insider Trades - 1M Cumulative","Insurance Firms Holding","FII Holding Change – 6M","FII Holding Change – 3M","Foreign Institutional Holding","DII Holding Change – 6M","DII Holding Change – 3M","Domestic Institutional Holding","Promoter Holding Change – 6M "," MF Holding Change – 6M","Bulk Deals - 6M Cumulative","Bulk Deals - 3M Cumulative","Bulk Deals - 1M Cumulative"
Torrent Pharmaceuticals Ltd,TORNTPHARM,"Pharmaceuticals","65331.8155104","3.9223784489458624","0","63831","0.1439623473727405","6.374693362687942",,,,"1.8711976145992688","0.6740117402675008","-0.0465330541903608","12.042182338163574","-0.5094797554370949","0.1320966239048751","8.997921496593365","0","-0.3477452673021686",,,
Punjab National Bank,PNB,"Public Banks","65075.10194778001","8.941153745666155","0","2067202","0.06479671164224499","4.675539838157406",,,,"8.72349375895778","0.1175024949501573","0.12074580160174553","1.8234996757780442","0.46434970262894737","-0.07952587982348014","13.447818107242385","0","0.6251870923021725",,,
SRF Ltd,SRF,"Diversified Chemicals","64426.453589625","9.910265444198204","0","260423","-0.8445210349706702","8.413377658230885",,,,"5.113796390029074","-0.7107849351011666","0.18948581651351049","18.50534144702624","0.9102645164756371","0.0862211860966795","14.939510886107465","0","-0.7917251869845927",,,
Samvardhana Motherson International Ltd,MOTHERSON,"Auto Parts","64409.885083830006","6.372277189942382","0.7641339167573836","1027023","2.540479490601971","11.437047095220436",,,,"3.112401466919051","2.1275250196712747","2.6344462564815068","10.876157210321859","4.2301785561662495","2.7774969535446683","14.796894287461877","-3.392074541782563","3.623124238286926","-1.9611937160048203","0","0"
Berger Paints India Ltd,BERGEPAINT,"Paints","64259.59738275","8.05976299797096","0","428448","-0.1288468299606963","0.9950231901416201","0.0011232426383745644","0.00009060068943809497","0","2.167765655537611","-0.4925872795103192","-0.4684948122292738","10.642088853852297","0.2957390950645089","0.5384347065993875","3.464854841197134","0.006699806052381518","-0.44804911515235346",,,
Jindal Steel And Power Ltd,JINDALSTEL,"Iron & Steel","63673.52803285","5.934445189394265","22.295784615943813","235473","-0.04692065336392126","10.54766488467319",,,,"2.9705382396987225","2.3935626806946253","0.29544614909863043","13.421217285314524","-0.9714351171377302","-0.27160938434124304","13.905682010913612","0","-0.2066975397714117",,,
TVS Motor Company Ltd,TVSMOTOR,"Two Wheelers","63174.70898415","6.749602768640868","0","194347","-0.3419118204077414","18.69881699211905",,,,"5.197687386654735","4.379440188310392","2.5625552959114763","17.012988274819847","-3.21173623749349","-2.460829531149944","24.398524309375397","-0.540895748226923","0.020100945107930812",,,
Tube Investments of India Ltd,TIINDIA,"Cycles","62401.97680599","8.296095036255908","0.01449867646760626","83889","-0.08306967827129874","10.343048730735116",,,,"0.27531536744337526","2.6187752976297425","0.0846726641336275","28.915787523884756","-2.2810105311440623","0.03404208655445018","11.796672052510726","-0.23237650662749587","-2.319813394711641",,,
CG Power and Industrial Solutions Ltd,CGPOWER,"Heavy Electrical Equipments","61692.544476630006","8.415853222493487","0","173059","-0.8008069666873894","4.058947161976891",,,,"0","2.4227573735464265","2.433705181565154","15.391309272205053","-0.4030823883568049","-1.1524263560507748","7.18796493583276","-0.0020652238224769803","-0.40620800416115177",,,
IDBI Bank Ltd,IDBI,"Public Banks","61449.978430125","1.987814569445269","0","582160","-0.0000546296530244874","0.008457505450404156",,,,"0.1367573939355556","0.23756799256813516","0.07784156380850779","0.2942289684211891","-0.012883641975566296","-0.0018158081963670636","0.18100515292528108","0","0.0006435213162030006",,,
Hero MotoCorp Ltd,HEROMOTOCO,"Two Wheelers","61413.338690740005","7.976939298923551","0","333054","1.0809057132411404","12.153289267551909",,,,"1.8533362822299422","-0.7873920473485256","-0.4783636603615271","27.00241050180025","0.9785157532270823","0.5745252638589236","27.869440348189446","-0.0030426427563341463","1.169061601554402",,,
Max Healthcare Institute Ltd,MAXHEALTH,"Hospitals & Diagnostic Centres","60145.29798119499","1.954800095665999","0","111374","-7.556242696823977","11.324059452834517",,,,"0.528610964018177","9.74245952301954","7.934825512472067","59.88636419424114","-8.572829601370819","-7.452807875841463","11.896807887903714","-0.01697947989345039","-8.6776863171534","-0.24198674099463702","-0.24198674099463702","0"
Zydus Lifesciences Ltd,ZYDUSLIFE,"Pharmaceuticals","59866.813801155","5.180130171350742","0","311764","0.20252327776739065","5.796567287105313",,,,"7.432271722809068","1.5175804373983102","0.6145886743899198","4.0373223567701695","-0.17062645107401586","-0.08033863611774628","13.518352151294652","0","0.23846750936868055",,,
Info Edge (India) Ltd,NAUKRI,"Online Services","59674.6347395","5.270163236781735","0","329992","0.23102839575019019","10.501533779848483","-0.07099689199689199","-0.03315773115773116","-0.0013465423465423467","6.450788997904695","-0.020310637168126533","-0.09443343345916233","31.787248308847865","0.48676242878859455","0.18076215559621645","17.36788236820439","-0.05900568322453381","-0.07346413462346923",,,
Power Finance Corporation Ltd,PFC,"Specialized Finance","59309.42883072","4.758292173087414","0","432084","0.012581468093879167","12.238035691663034",,,,"5.310294242259972","0.6422569754333871","1.0070676199390896","17.496104309522867","0.2040787827100239","-0.5367564029298286","18.132220337957094","0","0.6175750471403632",,,
Trent Ltd,TRENT,"Retail - Apparel","59224.2110026","13.510410990276814","0","136168","-0.5529033272990738","8.914311326440851",,,,"6.321861237181584","-1.4964693789860597","-0.3327644797012965","24.42845937679923","0.9519958848843864","0.013051093242353318","16.12820374556052","0","-0.031139213655695386",,,
Canara Bank Ltd,CANBK,"Public Banks","58360.570206840006","5.888415061830963","0","635556","0.0900620006859354","4.622127209860342",,,,"10.23536114869882","0.17970688689005954","-0.03387303636674055","8.915307091191156","-0.6886142263615174","-0.2639709025700139","15.954115680553679","0","-0.1495739347827163",,,
Polycab India Ltd,POLYCAB,"Electrical Components & Equipments","57193.94297747","7.912701233726552","0","314107","-0.6041011465476549","6.6477585011393625",,,,"1.129405976196966","3.3423452640354334","1.6541685212586614","9.782300808068477","-1.0161017190812114","-0.7662415861691247","9.340897427506528","-1.7692195235734118","-0.6588828536575804",,,
Bosch Ltd,BOSCHLTD,"Auto Parts","56424.4301522","6.537199206337366","0","79456","0.616549873125189","5.389850150744364",,,,"10.679699080886591","0.0792069069806236","-0.027768698607564257","3.7007402273846157","0.44819493287366186","0.25100326714504817","16.773456921560037","0","1.0565701622451487",,,
Union Bank of India Ltd,UNIONBANK,"Public Banks","55258.93326261","4.505561083739973","0","783550","0.020764556511560617","2.2437594038825606",,,,"5.934679767142694","0.23396460629376548","0.044429015338253386","1.6665466363845316","1.2265193178975018","-0.10372116943991294","8.280603721138275","0","1.1771972468660632",,,
Indian Hotels Company Ltd,INDHOTEL,"Hotels, Resorts & Cruise Lines","55033.41125079","10.590930567376617","0","430896","0.8278511805652613","22.28509045233671",,,,"4.814798967430831","1.9852801278078012","-0.7654717954158308","18.238653099394988","-1.7261434188002305","0.9105574405726244","27.601430766200142","-0.00001989529486934316","-1.3023462470436087",,,
PI Industries Ltd,PIIND,"Diversified Chemicals","54763.96541756","7.425181743949658","0","148037","0.027887901957761585","16.399095459383435",,,,"6.912084817714388","1.8733860118143575","-0.011662417273065273","18.592818953897122","-1.9583224727319681","-0.18687616465160772","24.205743179598365","0","0.00782437862826768",,,
IDFC First Bank Ltd,IDFCFIRSTB,"Private Banks","53920.27939439","13.548300967085131","0","1707479","-1.295643516925515","2.716100821314952",,,,"4.217081035366666","0.020635854436363843","-0.4581881358951101","19.30351030879242","-2.1580498306716525","-1.9388276170589975","7.688441269996714","3.5175026826926725","-1.3738226000022493",,,
One 97 Communications Ltd,PAYTM,"Business Support Services","53081.9049585","8.574146780011848","0","1120566","0.9810608886935488","2.7060665597700755",,,,"0.11123984023199346","-5.420216997183502","-0.9631000215138812","71.83475659346314","1.8499756307971604","1.3134148153248453","3.185755976274327","0","1.4448228308006592","-2.5491206604529824","0","0"
Cummins India Ltd,CUMMINSIND,"Industrial Machinery","52455.942","7.532378427128428","0","122448","-0.9637391774891775","20.174022005772006",,,,"1.9558715728715728","3.628801587301586","1.7898658008657993","13.98458225108225","-2.9313358585858573","-1.38414177489177","23.814221861471864","0","-0.31176587301587233",,,
Adani Wilmar Ltd,AWL,"FMCG - Foods","51824.684374375","9.485443595495672","0","1132258","0.0027404467429853543","0.02121032068539745",,,,"0.006814377005151977","-0.35801835793088244","-0.30240114632032444","1.2715905252591273","0.01749247845777996","-0.02312625589462558","0.10988732095039758","0","0.021140688085728703",,,
Muthoot Finance Ltd,MUTHOOTFIN,"Consumer Finance","51299.146536435","3.068641246547179","0","272148","0.65827555543847","11.292242062464089",,,,"0.6092132960476292","-0.5660834595419768","-0.6373929058483085","9.36742501176945","0.9043519181629431","0.6434171217150801","12.659130885546235","-0.0021889845680220787","0.9120542004565788",,,
AU Small Finance Bank Ltd,AUBANK,"Consumer Finance","50706.5065269","4.967287233948814","0","170109","-0.09471756231618755","11.532825091593669","-0.05043571692150205","-0.01797667847344888","0","3.5296873705347545","1.2245759600497266","0.12828506948032015","39.73851024661892","-0.70298927491433","-0.011115103036772211","20.62706396825095","-0.04137822479590625","-1.4246492995678182",,,
Ashok Leyland Ltd,ASHOKLEY,"Trucks & Buses","50002.24751028","9.736929604532683","9.80837419912132","1118107","0.9643693361179917","14.522829036615114",,,,"5.810410040734948","-2.7369663304696825","-0.44431193468015806","14.852415268849049","2.644263007617859","0.9936616820471897","22.162243724429064","-0.010617402992920688","1.737832468728639",,,
HDFC Asset Management Company Ltd,HDFCAMC,"Asset Management","49727.715366","9.095543086021959","0","554569","4.160258146478096","7.2333895011484985","-10.219496363997887","-10.208869885250976","0","10.342504098728659","-4.833488127840497","-4.583667026045174","7.502096430106062","5.3511369949073995","4.226985705244401","17.628864503209645","-0.03267241376499186","4.249873821560827","5.70095373387411","4.643705839580454","0"
Abbott India Ltd,ABBOTINDIA,"Pharmaceuticals","49707.535950009995","13.726653233127376","0","69582","0.39064341972268224","7.267358711359084",,,,"1.383316026098175","-0.01199568814072105","-0.004842512003453092","0.18659436437018026","0.390238700546492","0.1645983477480808","8.782519068155745","0","0.8578305301510616",,,
Astral Ltd,ASTRAL,"Building Products - Pipes","49589.725364779995","9.592112435126213","0","319899","0.007103441793143261","8.67207835707093","-0.02758983291614891","-0.02758983291614891","0","5.052044072025311","-2.398873319327187","-1.0190737426606482","13.858094691467723","2.1331920378570537","1.2713418516955528","16.498335373280195","-3.7228478078077387e-7","0.723015015898123",,,
Indian Railway Catering and Tourism Corporation Ltd,IRCTC,"Online Services","49420","19.633779375","0","2128348","0.318461","0.85661325",,,,"8.981847625","0.7222701249999997","-0.31426900000000035","6.529230625","4.483968","1.3242602499999983","10.05372175","-4.999999999999986","0.74710025",,,
Yes Bank Ltd,YESBANK,"Private Banks","49315.97427981","22.906909720180117","0","5057387","-0.3497080822869955","0.11552804226128127",,,,"4.623259328436108","10.963917591021143","-0.13852281235794806","23.110241293182764","-6.1659020803109215","-0.42146827609928295","37.999533583836275","0","-0.24228279336793646",,,
Colgate-Palmolive (India) Ltd,COLPAL,"FMCG - Personal Products","49155.96363282","17.86223128240663","0","266827","-0.19397200956577","1.5804128831304376",,,,"4.942459938895155","2.0362494586754494","0.39512197177296216","21.502256255196183","-1.6575375447954723","-0.21838690200821453","7.615215809523233","0","-0.15201207281411078",,,
JSW Energy Ltd,JSWENERGY,"Power Generation","49035.62815382","2.840825635659614","9.284656541778425","278010","0.009413831736702016","0.07972216197461249","-0.01812023540963019","-0.004677050032876751","0","0.06444474254847431","0.04324086589453913","-0.001726176203149521","5.1817550814523266","-0.03855933497035302","-0.5074008305934274","10.32335361332773","-0.000304011307363794","-0.016695814581723367",,,
Procter & Gamble Hygiene and Health Care Ltd,PGHH,"FMCG - Personal Products","48994.12497056","9.747320578313442","0","39968","0.032673319545188484","7.92513145727811",,,,"7.390944555292893","-0.6287072480426814","-0.07281412226759132","1.0497821121492747","0.8716992738550378","0.16076345280649207","15.438365291532516","0","0.36373482104657207",,,
Indian Overseas Bank,IOB,"Public Banks","48957.24774304","1.2680837067444395","0","510387","-0.017207941271979832","0.08411169846829099",,,,"0.024399943972949818","-0.004521650403263758","-0.04991517946078597","0.09052197025577347","-0.029722978865920124","-0.024082682878504125","1.3375161200377959","0","-0.02827475100858365",,,
Aditya Birla Capital Ltd,ABCAPITAL,"Diversified Financials","48661.293293840004","6.23855714783932","0","474010","0.37792573355012804","1.489578059118596","3.239907323788775","3.1986131943145524","0.05112725538580348","2.4658058995853365","2.937989816089077","2.846045581447182","11.041866396459762","-0.06071433541410087","0.1353633722270544","7.988655758461974","-1.94904288043044","0.1479156168536142",,,
Schaeffler India Ltd,SCHAEFFLER,"Auto Parts","48322.8426172","4.227705593860976","0","63929","0.15375774605932513","14.403638123148358",,,,"1.3234577281518727","-0.770235273426402","-0.3658525740310514","4.038426608920955","0.8262749044856061","0.31291907605240254","15.882967431282962","0","0.49303448856959164",,,
UPL Ltd,UPL,"Fertilizers & Agro Chemicals","47363.3421471","6.591583711309434","0","253548","-1.1382423430459054","4.621744584665106",,,,"8.391218602049909","-0.13797015793542755","-0.08414715831543162","42.621040677628805","-2.7948676106539274","-1.7937064938564866","14.404510438496857","3.386452456329188","-1.727787384814567",,,
